Ix,t,l,g.300.41N.0W,g.300.42N.0W,g.300.41N.1E,g.300.42N.1E,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.41N.0W,g.500.42N.0W,g.500.41N.1E,g.500.42N.1E,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.41N.0W,g.700.42N.0W,g.700.41N.1E,g.700.42N.1E,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,33,42,94008.99,93813.58,93941.555,93735.99,92089.555,94545.03,93852.47,94705.96,57250.02,57047.934,57190.465,56988.78,55917.72,57726.465,57093.973,57826.3,30998.5,30853.715,30946.443,30795.45,30188.773,31247.71,30919.742,31181.787,3.46573590279973,0
0,33,43,94332.766,94209.766,94308.625,94176.625,93428.695,94627.22,93704.766,94843.71,57657.406,57586.207,57610.965,57535.617,56960.14,57893.887,57377.965,57887.863,31311.773,31240.053,31221.838,31171.334,30875.344,31453.559,31192.031,31239.328,3.46573590279973,0
0,33,44,94148.66,94060.15,94078.16,94024.7,93921.25,94372.61,94018.766,94789.68,57759.117,57702.375,57732.887,57682.836,57421.594,57871.67,57463.617,57915.434,31515.137,31483.363,31459.354,31441.863,31211.902,31452.11,31241.605,31453.352,3.46573590279973,0
0,33,45,94403.84,94337.74,94393.69,94338.7,93803.234,94213.79,93772.2,94599.25,57740.516,57710.938,57746.67,57706.254,57413.43,57806.227,57167.445,57819.746,31499.094,31464.32,31458.629,31433.377,31150.531,31415.37,31094.852,31320.363,3.46573590279973,0
0,33,46,94198.85,94280.27,94252.875,94290.234,93859.37,94507.87,94336.79,94942.76,57589.953,57615.918,57613.91,57620.2,57296.996,57821.215,57499.887,58093.164,31463.39,31434.93,31446.105,31419.406,31222.148,31482.121,31177.336,31578.371,3.46573590279973,0
0,33,47,94604.42,94653.086,94581.055,94624.92,94436.984,94665.54,94186.586,95187.59,57884.25,57882.78,57879.836,57891.746,57639.07,57981.01,57410.35,58247.34,31644.916,31599.896,31637.672,31596.172,31344.684,31608.9,31124.451,31654.645,3.46573590279973,0
0,33,48,94816.31,94870.336,94801.18,94849.266,94810.76,94645.234,94772.25,95152.34,58068.27,58069.34,58070.812,58063.586,57865.516,58083.797,57739.312,58134.117,31760.414,31722.121,31756.17,31726.158,31475.912,31778.94,31325.123,31528.693,3.46573590279973,0
0,33,49,94346.37,94392.73,94386.41,94430.28,94790.83,94476.26,93926.805,94838.34,57846.375,57849.32,57864.445,57871.137,57864.176,57981.414,57201.574,57946.082,31527.865,31543.39,31534.695,31541.113,31363.934,31651.436,30958.139,31373.352,3.46573590279973,0
0,33,50,93989.07,93917.99,93945.01,93891.555,94031.02,94190.42,91864.445,94569.94,57381.445,57356.15,57385.992,57382.516,57445.684,57674.402,55866.195,57684.977,31096.715,31060.906,31110.48,31083.986,31083.158,31340.75,30089.422,31246.986,3.46573590279973,0
0,33,51,93646.336,93428.31,93716.836,93520.46,93612.42,94487.945,92146.45,94696.96,57269.96,57105.48,57303.688,57156.203,57042.715,57667.176,56106.156,57814.258,30978.113,30892.11,31026.857,30931.334,30805.59,31086.055,30334.078,31215.629,3.46573590279973,0
0,33,52,94473.96,94292.53,94368.97,94163.984,92934.42,94649.06,93877.57,95050.42,57636.66,57485.43,57585.137,57444.88,56979.145,57946.35,57153.66,58141.61,31286.107,31229.6,31297.594,31229.082,31003.572,31458.836,30899.355,31484.605,3.46573590279973,0
0,33,53,94689.68,94578.56,94679.72,94564.58,94260.54,94854.055,93013.164,94517.64,57911.953,57841.69,57913.16,57854.14,57620.6,57956.387,56713.35,58019.156,31412.264,31365.693,31394.463,31355.965,31215.94,31512.445,30741.219,31530.246,3.46573590279973,0
0,33,54,93962.63,93893.086,94013.59,93952.09,93887.53,94509.59,93920.1,94250.58,57671.992,57626.492,57665.57,57631.31,57429.355,57840.086,57346.246,57727,31382.252,31342.2,31366.21,31341.682,31173.508,31387.943,31046.521,31256.508,3.46573590279973,0
0,33,55,93939.07,93933.51,93927,93880.63,93748.06,94417.63,94104.98,94009.57,57576.035,57564.258,57564.93,57561.18,57375.957,57803.28,57377.027,57592.766,31370.867,31341.164,31365.072,31339.406,31084.09,31461.424,30984.633,31100.338,3.46573590279973,0
0,33,56,94637.57,94725.695,94601.164,94696.58,94716.12,94652.125,94688.72,94274.14,57983.29,58015.81,57966.29,58008.312,57933.637,57982.082,57608.824,57905.53,31675.344,31651.85,31662.096,31639.637,31441.346,31676.066,31132.316,31468.15,3.46573590279973,0
1,33,57,94552.125,94672.055,94550.98,94674.16,94852.52,94115.516,94510.55,94842.555,58059.305,58080.984,58051.945,58087.945,58028.523,57722.312,57833.26,58191.797,31812.16,31819.922,31789.703,31796.223,31569.16,31513.377,31517.205,31768.9,3.46573590279973,0
0,33,58,94441.77,94427.79,94482.77,94480.85,94439.86,94088.88,93849.79,94341.766,57966.56,57943.81,57968.297,57959.332,57898.035,57510.727,57454.785,58027.72,31667.477,31631.979,31622.25,31596.48,31493.713,31329.678,31236.947,31702.975,3.46573590279973,1
0,33,59,94187.55,94161.11,94245.59,94211.69,94151.72,94093.09,93626.22,93690.2,57810.777,57775.58,57845.04,57808.504,57754.03,57668.78,57105.215,57512.465,31548.771,31525.484,31532.006,31525.277,31455.523,31421.992,31005.54,31320.26,3.46573590279973,0
0,33,60,93923.164,93936.195,93989.64,94007.266,94141.76,94072.22,93589.625,93817.22,57671.86,57653.39,57730.88,57713.48,57800.875,57614.98,57118.195,57257.113,31427.271,31433.066,31436.586,31448.072,31548.564,31443.312,31081.088,30952.55,3.46573590279973,0
0,33,61,94053.25,93994.82,94010.336,93955.734,93828.336,94476.26,93900.18,93276.2,57623.277,57592.766,57661.29,57635.992,57695.816,57755.504,57055.83,57018.758,31421.785,31408.021,31447.969,31432.756,31406.262,31546.287,30878.553,30866.96,3.46573590279973,0
0,33,62,94288.51,94110.914,94313.03,94137.93,93750.94,94768.414,93984.086,93641.93,57737.17,57631.44,57740.25,57644.023,57286.69,57934.17,57226.2,57319.746,31484.295,31415.576,31485.123,31429.031,31220.285,31521.035,30825.357,31100.338,3.46573590279973,0
0,33,63,94391.58,94262.65,94377.016,94230.08,94015.125,94800.6,94071.06,93729.09,57720.17,57628.363,57704.113,57613.11,57333.13,57975.66,57167.58,57393.355,31443.002,31392.291,31433.066,31382.252,31172.266,31529.832,30747.324,31141.32,3.46573590279973,0
0,33,64,94242.72,94192.72,94245.21,94197.7,93894.234,94680.29,94072.79,93695.76,57587.41,57507.78,57594.24,57511.527,57314.93,57889.473,56972.184,57314.26,31325.744,31244.709,31313.016,31219.043,31112.238,31497.232,30600.262,31042.484,3.46573590279973,0
0,33,65,94920.53,94905.016,94851.56,94854.625,94322.99,94733.55,94581.625,94249.05,57953.844,57909.01,57923.062,57863.105,57502.83,58000.82,57734.094,57726.062,31569.676,31465.977,31541.941,31447.658,31091.955,31603.416,31303.908,31432.652,3.46573590279973,0
0,33,66,95229.55,95213.07,95251.58,95240.086,95110.58,94783.94,94191.95,94456.91,58305.02,58272.367,58312.78,58284.277,58178.28,58181.09,57703.844,58026.383,31840.104,31770.143,31810.607,31732.057,31612.832,31814.645,31460.389,31708.564,3.46573590279973,0
0,33,67,94908.84,94836.81,94955.78,94907.89,94956.74,94756.34,93495.37,94681.25,58216.824,58159.008,58240.78,58194.742,58174.535,58082.992,57313.727,58080.047,31860.8,31814.23,31858.008,31825.303,31701.215,31764.242,31307.736,31703.803,3.46573590279973,0
0,33,68,94543.31,94445.8,94591.4,94512.27,94555.38,94666.305,92190.9,94528.75,57909.812,57851.863,57934.84,57878.363,57895.094,57942.87,56139.883,57908.61,31595.965,31556.947,31594.412,31557.154,31550.428,31530.867,30394.621,31435.447,3.46573590279973,0
0,33,69,93919.14,93782.55,94071.06,93934.086,94221.07,94611.7,91030.12,94346.555,57486.902,57384.12,57604.406,57544.453,57678.953,57831.12,55491.465,57551.41,31190.791,31131.799,31269.031,31219.25,31286.21,31387.012,30092.008,31130.557,3.46573590279973,0
0,33,70,92639.39,91950.47,92848.4,92238.03,93413.945,94453.46,91583.98,94796.96,56068.95,55679.363,56197.7,55812.93,56959.87,57812.918,55846.656,57790.97,30264.842,30138.89,30250.662,30163.936,30776.613,31382.873,30208.127,31209.107,3.46573590279973,0
0,33,71,93806.305,93392.68,93792.31,93380.23,91852.19,94875.32,91784.75,94836.234,57075.1,56854.01,57073.76,56853.61,56303.56,57996.805,56061.055,57973.516,30938.992,30843.055,30926.988,30847.816,30523.262,31537.49,30434.777,31382.252,3.46573590279973,0
0,33,72,93844.234,93476.78,93920.87,93558.4,92692.266,94974.37,92205.84,94766.88,57240.25,57032.008,57270.363,57073.76,56626.63,58238.773,56347.32,57985.297,31127.867,31033.688,31133.145,31063.598,30750.844,31700.389,30602.434,31476.43,3.46573590279973,0
0,33,73,94103.06,93827.57,94124.13,93844.62,92991.125,95079.54,93065.08,94841.22,57554.89,57407.81,57560.11,57414.367,56874.35,58392.145,56893.09,58259.117,31374.18,31288.176,31377.18,31293.455,31003.986,31929.52,30862.926,31742.924,3.46573590279973,0
0,33,74,94222.984,94120.49,94190.99,94083.516,93436.94,94858.08,93712.43,94860.95,57671.457,57548.2,57647.902,57527.188,56927.484,58159.145,57116.188,58362.703,31386.908,31309.91,31365.693,31290.867,30853.611,31668.098,31061.113,31948.355,3.46573590279973,0
0,33,75,93395.555,93265.086,93371.414,93226.01,92518.5,94133.52,94051.52,94184.484,57005.508,56864.184,56990.652,56840.895,56277.73,57603.473,57233.156,57588.215,30892.938,30810.766,30889.006,30804.762,30380.754,31220.285,30789.445,31260.027,3.46573590279973,0
0,33,76,93691.35,93673.34,93506.86,93511.266,92810.28,93749.41,94136.78,93940.41,57050.88,57002.7,56979.68,56944.215,56458.938,57287.63,57285.887,57327.375,30754.258,30681.502,30709.756,30655.732,30405.695,31127.246,30928.953,30848.23,3.46573590279973,0
0,33,77,94838.15,94817.266,94779.15,94770.72,94388.7,94616.69,94151.72,94562.66,57865.383,57826.703,57833.395,57806.9,57487.707,57873.41,57107.49,57832.727,31330.92,31279.379,31304.633,31259.406,31044.14,31479.639,30797.104,31309.6,3.46573590279973,0
0,33,78,95214.414,95181.46,95251.97,95227.06,94990.08,94891.984,94105.93,94673.97,58209.73,58151.65,58222.715,58163.156,57896.43,58145.895,57069.215,58121.67,31638.81,31597.62,31630.84,31600.104,31382.355,31603.105,30717.621,31781.111,3.46573590279973,0
0,33,79,94643.51,94545.414,94723.586,94626.45,94580.09,94952.91,92796.484,94279.51,57990.516,57911.82,58023.57,57951.57,57820.547,58076.703,56477.54,57860.297,31636.43,31580.646,31614.902,31566.365,31421.682,31515.137,30478.656,31523.934,3.46573590279973,0
0,33,80,94171.45,94060.914,94270.31,94164.94,94109.38,94644.84,91924.8,94224.91,57534.68,57473.254,57586.742,57533.746,57527.188,57807.164,56018.63,57391.48,31222.977,31193.48,31246.676,31239.432,31257.232,31266.754,30126.68,30959.484,3.46573590279973,0
0,33,81,94030.45,93838.3,94040.414,93861.86,93339.805,94553.46,92196.45,94504.42,57289.77,57152.188,57311.184,57178.42,56992.66,57841.156,56017.69,57649.242,30922.848,30848.332,30964.865,30904.633,30865.41,31362.07,30375.371,31188.41,3.46573590279973,0
0,33,82,93934.086,93665.68,94028.15,93780.055,93401.11,94811.14,92258.14,93866.65,57161.023,57000.957,57243.46,57057.168,56924.676,58032.27,55851.742,57312.254,30852.68,30746.186,30886.418,30790.377,30737.182,31512.652,30048.127,30959.898,3.46573590279973,0
0,33,83,93681.01,93400.92,93754.96,93492.875,92994.96,94745.43,92486.51,93790.98,57107.625,56904.2,57161.96,56952.11,56646.703,58074.426,55979.684,57182.703,30911.152,30786.96,30944.684,30808.488,30641.451,31596.48,30047.402,30864.168,3.46573590279973,0
0,33,84,94752.13,94664.58,94729.14,94641.59,93845.58,94818.99,93977.58,94599.06,57750.02,57636.797,57737.84,57625.82,57029.598,58201.836,56991.86,57684.305,31298.629,31193.377,31308.564,31210.143,30882.383,31800.879,30688.127,31207.143,3.46573590279973,0
0,33,85,95090.08,95072.45,95110,95099.47,94658.06,95173.03,94061.484,94385.06,58243.457,58180.156,58244.125,58185.242,57822.152,58402.72,57365.918,57926.676,31774.799,31687.555,31759.793,31683.312,31414.23,31985.303,31162.537,31529.314,3.46573590279973,0
0,33,86,94431.05,94372.61,94440.625,94396.56,94327.016,94914.016,93508.586,94944.48,58042.977,58005.1,58073.223,58021.695,57755.64,58289.363,56981.953,58248.945,31819.3,31744.785,31822.613,31743.545,31476.12,31891.85,30892.834,31662.303,3.46573590279973,0
1,33,87,94375.1,94217.625,94390.05,94245.02,93944.625,94565.53,93426.59,95199.47,57791.508,57687.25,57802.08,57713.08,57448.76,58085.266,56647.773,58443,31438.861,31407.09,31495.059,31455.316,31328.54,31760.104,30505.357,31888.33,3.46573590279973,0
0,33,88,94347.32,94251.73,94345.41,94275.87,94131.22,94329.31,92576.36,94723.4,57563.723,57474.188,57577.242,57497.742,57354.676,57864.71,55886.805,58063.184,31188.203,31118.45,31190.273,31152.498,31061.217,31498.992,29732.475,31618.525,3.46573590279973,1
0,33,89,93406.09,93252.63,93443.64,93301.68,93299.19,94183.14,89597.67,94020.1,56835.273,56678.02,56923.74,56784.953,56804.492,57680.023,54544.734,57333.53,30570.352,30459.098,30629.86,30525.332,30579.562,31273.066,29379.771,31066.6,3.46573590279973,0
0,33,90,91198.13,91003.1,91529.18,91267.67,92355.086,94085.625,91515.58,94189.08,55526.13,55388.145,55628.91,55489.457,56027.195,57573.625,55197.836,57394.426,29979.098,29896.408,29961.4,29887.094,30120.883,31197.621,29569.371,31007.09,3.46573590279973,0
0,33,91,93434.25,93193.24,93400.73,93206.27,92532.1,94433.73,90620.71,94546.19,56715.895,56498.152,56788.164,56557.17,56118.6,57678.82,54638.15,57644.69,30476.795,30300.96,30463.754,30322.28,30005.488,31224.53,29082.748,31133.766,3.46573590279973,0
0,33,92,93229.836,92744.76,93432.336,92972.35,92147.8,94625.305,90649.26,94568.79,56519.164,56070.824,56517.29,56149.383,55677.625,57803.82,54473.137,57699.562,30289.162,30005.385,30206.885,29964.195,29601.453,31335.887,29495.166,31281.45,3.46573590279973,0
0,34,1,92546.664,92351.25,92597.81,92426.16,92203.164,93690.2,89824.31,93513.19,56559.18,56418.254,56621.68,56495.742,56486.91,57358.156,54598.402,57155.402,30700.338,30611.127,30733.354,30651.904,30578.424,31097.646,29240.367,30986.91,3.49650756146648,0
0,34,2,92944.195,92699.734,92901.28,92590.73,90971.305,93771.82,92470.8,94451.734,56924.94,56714.96,56881.715,56670.258,55637.742,57594.773,56416.51,57585.27,30810.352,30653.768,30768.023,30632.758,30161.762,31321.812,30484.557,31154.258,3.49650756146648,0
0,34,3,93311.64,93131.555,93158.19,92944.58,91235.68,93903.05,92832.12,94516.11,56884.125,56758.32,56811.32,56692.34,55639.883,57455.05,56288.035,57709.6,30769.574,30686.574,30720.83,30633.068,29972.164,31198.656,30359.33,31100.545,3.49650756146648,0
0,34,4,93128.875,92995.73,93194.586,93069.3,92442.83,93966.66,91342.77,93189.22,56837.95,56734.23,56838.887,56731.688,56170.395,57319.48,55683.38,56894.965,30516.742,30454.232,30507.531,30449.266,30193.535,30869.031,30047.713,30575.732,3.49650756146648,0
0,34,5,92507.39,92380.945,92671,92560.45,92752.99,93828.52,92430.375,93016.414,56511.133,56524.113,56620.61,56628.1,56705.86,57380.375,56485.703,56695.152,30542.719,30585.46,30635.139,30652.629,30755.396,30990.635,30659.459,30417.389,3.49650756146648,0
0,34,6,92560.45,92611.99,92750.51,92745.52,92959.516,93693.08,92996.49,92989.02,56497.883,56575.37,56611.64,56689.13,56919.188,57331.39,56843.17,56527.863,30532.99,30639.277,30624.996,30702.719,30959.795,30869.031,30865.719,30382.719,3.49650756146648,0
0,34,7,92260.63,92376.54,92382.09,92455.47,92857.984,93551.5,93083.086,92648.586,56455.457,56576.043,56533.215,56641.754,56871.008,57233.023,56893.223,56488.78,30612.37,30685.332,30637.414,30723.107,30902.666,30826.6,30806.625,30429.912,3.49650756146648,0
0,34,8,92073.266,92122.695,92293.78,92293.78,92653.18,93489.81,92200.67,93141.71,56194.22,56231.42,56310.117,56338.223,56682.973,57116.86,56145.906,56674.14,30311.309,30374.025,30380.547,30428.566,30710.584,30803.314,30303.857,30486.316,3.49650756146648,0
0,34,9,92000.664,91817.51,91923.07,91768.27,92409.49,93478.125,90636.23,93180.8,55973.527,55945.29,55983.297,55975.938,56367.797,57036.023,55184.99,56728.477,30113.639,30115.088,30138.994,30173.354,30504.117,30814.8,29643.885,30499.355,3.49650756146648,0
0,34,10,92338.61,91948.55,92495.51,92075.57,91684.555,94193.1,89267.01,93512.99,56154.87,55819.355,56281.344,55967.64,55965.9,57620.47,54358.44,57036.96,30178.84,30041.814,30231.621,30117.365,30169.836,31270.375,29400.057,30742.355,3.49650756146648,0
0,34,11,91630.53,90845.05,91736.086,90914.016,90650.79,94173.75,91250.81,93552.46,55832.74,55520.906,55880.918,55559.453,55359.24,57609.227,55617.938,57309.977,30422.047,30299.512,30393.793,30297.545,30064.996,31345.719,30190.533,31097.232,3.49650756146648,0
0,34,12,92186.305,91817.32,92082.47,91657.92,90400.97,93492.875,92282.28,93298.42,56492.53,56243.734,56411.695,56129.977,55165.45,57386.26,56442.21,57127.297,30623.96,30419.459,30569.73,30365.643,29875.709,31198.656,30700.959,30965.9,3.49650756146648,0
0,34,13,92376.35,92040.89,92245.88,91879.97,90254.79,93600.93,92957.414,93273.33,56594.91,56327.918,56474.73,56187.926,55099.203,57402.992,56869.938,57112.977,30663.082,30520.883,30578.113,30437.053,29871.57,31238.086,30983.598,30918.088,3.49650756146648,0
0,34,14,93146.88,92983.85,93068.914,92894.95,92096.45,93928.914,93654.95,93462.99,57005.91,56876.36,56951.977,56816.67,56215.9,57480.48,57232.49,57316.668,30910.117,30862.926,30845.85,30807.66,30389.861,31267.686,31159.639,31070.945,3.49650756146648,0
0,34,15,94014.36,93891.94,93900.945,93756.875,92433.44,94307.48,94060.914,93567.016,57472.45,57389.473,57361.504,57275.715,56370.477,57729.008,57710,57515.676,31123.83,31030.377,31038.346,30966.107,30534.854,31433.377,31630.84,31297.8,3.49650756146648,0
0,34,16,93945.96,93913.586,93957.46,93908.414,93397.47,94546.95,93977.96,93602.46,57667.844,57626.89,57652.188,57606.414,57183.906,57922.66,57481.816,57570.414,31315.809,31298.111,31290.35,31279.586,31108.824,31543.285,31346.03,31374.076,3.49650756146648,0
0,34,17,94207.28,94174.33,94191.375,94149.23,93444.79,94406.91,93834.84,93393.83,57725.258,57692.07,57701.305,57659.28,56996.543,57849.32,57407.004,57440.73,31367.246,31343.752,31332.781,31314.566,30890.766,31555.498,31266.03,31349.238,3.49650756146648,0
0,34,18,93394.41,93566.445,93467.97,93614.914,93629.86,94282.95,92979.83,93826.414,57371.94,57401.25,57400.312,57422.797,57332.195,57832.992,56718.574,57356.82,31230.635,31211.902,31211.902,31208.902,31153.844,31564.088,30724.143,31191.102,3.49650756146648,0
0,34,19,93419.695,93351.68,93353.22,93315.28,93258.19,94181.61,92544.17,93881.21,57091.695,57066.137,57111.37,57100.93,57237.44,57776.113,56433.645,57307.434,31111.205,31076.742,31102.926,31083.986,31121.76,31490.918,30590.74,31006.676,3.49650756146648,0
0,34,20,93482.34,93303.79,93513.19,93333.67,92941.32,94426.26,92119.25,92842.27,57102.27,57005.242,57108.293,56999.754,56773.58,57908.074,56267.56,56635.73,31001.088,30935.371,31003.883,30937.646,30857.336,31469.6,30462.098,30547.377,3.49650756146648,0
0,34,21,92570.805,92301.82,92753.76,92479.805,92640.34,94362.84,91453.31,92923.88,56504.574,56424.41,56615.12,56520.633,56538.836,57722.312,55832.066,56389.88,30544.064,30535.371,30648.592,30610.816,30564.66,31068.564,30156.588,30314.621,3.49650756146648,0
0,34,22,91837.24,91544.125,92137.26,91914.26,92267.73,94311.69,91745.28,92808.74,55886.805,55777.867,56012.875,55894.164,56085.68,57599.86,55872.887,56596.918,30130.611,30075.346,30143.652,30118.605,30172.629,31000.88,30119.123,30536.82,3.49650756146648,0
0,34,23,91597.96,91302.93,91548.914,91269.59,91349.09,94057.08,92351.06,93623.53,55853.08,55730.086,55852.945,55726.61,55686.19,57547.395,56313.863,56986.1,30205.852,30096.873,30176.148,30095.941,29983.86,31076.432,30484.66,30711.412,3.49650756146648,0
0,34,24,93216.81,93101.29,93241.336,93125.43,92546.85,94388.9,92366.96,93187.88,56963.086,56866.324,56968.168,56873.15,56454.92,57846.375,56478.88,56799.81,30870.688,30831.463,30866.96,30832.395,30579.148,31396.223,30706.652,30669.912,3.49650756146648,0
0,34,25,93900.56,93744.04,93919.72,93756.68,93099.18,94704.62,93092.09,92756.06,57504.973,57402.992,57537.895,57420.12,56991.188,58192.734,57031.74,56583.938,31301.527,31245.227,31299.56,31239.328,31012.266,31699.25,31104.062,30534.232,3.49650756146648,0
0,34,26,94276.44,94179.5,94297.516,94189.46,93807.07,94929.54,93802.086,93136.92,57824.965,57739.445,57831.656,57718.164,57271.434,58384.383,57477.668,57009.12,31420.543,31389.29,31416.3,31382.562,31018.06,31855.523,31350.271,30824.53,3.49650756146648,0
0,34,27,94348.09,94218.195,94366.67,94246.555,93851.7,95070.54,93049.56,93190.18,57831.387,57724.055,57838.613,57723.785,57369.8,58445.14,57098.387,56839.824,31411.85,31372.316,31407.09,31367.348,31004.814,31882.328,31087.297,30743.287,3.49650756146648,0
0,34,28,93748.445,93595.945,93941.94,93809.56,93682.54,95079.92,92011.01,93635.03,57371.676,57238.38,57506.58,57393.086,57204.383,58394.688,55941.14,57247.08,31063.287,30994.568,31158.604,31088.021,30836.328,31787.322,30146.549,30949.342,3.49650756146648,0
0,34,29,92707.4,92297.414,92817.94,92391.29,92451.445,94906.35,92565.82,94266.29,56495.473,56198.098,56517.02,56254.04,56283.35,58289.227,56250.562,57715.758,30466.342,30335.32,30457.545,30344.324,30332.525,31653.816,30326.834,31292.006,3.49650756146648,0
0,34,30,92954.92,92660.46,93021.016,92744.945,92059.48,94558.06,91609.45,94264.945,56555.832,56359.234,56602.81,56390.953,56099.465,58042.574,56064.266,57606.016,30602.33,30518.812,30597.053,30533.818,30331.076,31486.055,30472.55,31229.6,3.49650756146648,0
0,34,31,91941.46,91658.305,92052.96,91750.84,91851.42,94284.87,92586.32,94076.81,56221.117,56092.37,56284.82,56148.445,56157.414,57751.355,56592.367,57376.625,30539.512,30482.693,30566.523,30513.95,30427.014,31317.982,30828.773,30964.451,3.49650756146648,0
0,34,32,92026.91,91769.42,92062.92,91826.9,92028.44,94221.45,93247.46,93978.914,56304.227,56183.914,56344.914,56214.426,56272.91,57744.13,57032.676,57178.42,30559.588,30511.05,30562.59,30509.395,30562.59,31287.348,31041.14,30724.35,3.49650756146648,0
0,34,33,92781.35,92629.42,92971.4,92781.35,92710.84,94559.016,93894.43,93681.97,56843.707,56767.42,56953.715,56852.406,56859.23,58098.25,57278.395,57108.96,30882.176,30892.42,30914.361,30925.125,31000.156,31429.857,31264.89,30575.629,3.49650756146648,0
0,34,34,94005.35,93907.836,94163.79,94065.32,93961.87,95206.75,93396.32,93806.875,57719.234,57648.04,57856.547,57781.734,57789.5,58647.766,57046.46,57248.95,31261.992,31300.285,31425.719,31409.988,31574.023,32022.768,31130.04,30821.527,3.49650756146648,0
0,34,35,93520.84,93057.8,93730.82,93375.82,93667.79,95315.375,93481.95,94483.34,57324.566,57132.65,57502.16,57347.586,57471.11,58708.656,57307.168,57822.824,31126.729,31010.713,31194.516,31094.23,31225.977,32139.715,31331.23,31316.74,3.49650756146648,0
0,34,36,93896.16,93560.125,93822.2,93487.13,92497.62,94938.16,93718.75,94870.15,57415.438,57317.473,57362.44,57248.15,56604.414,58453.707,57634.254,57950.23,31153.223,31105.201,31102.201,31075.707,30526.47,31928.176,31628.15,31379.457,3.49650756146648,0
0,34,37,93801.7,93679.28,93740.78,93649.2,93264.7,94537.18,93372.76,94966.7,57444.48,57359.363,57395.363,57306.633,57008.723,58063.184,57287.63,57989.98,31139.768,31081.812,31098.578,31065.047,30896.56,31559.535,31230.324,31283.002,3.49650756146648,0
0,34,38,94094.63,93827.76,94019.15,93749.59,92830.77,94814.2,93012.2,94873.59,57502.293,57369.53,57475.797,57355.613,56895.098,58059.305,56945.285,57853.336,31208.488,31107.479,31180.752,31085.746,30806.004,31497.543,30863.754,31261.785,3.49650756146648,0
0,34,39,93989.07,93683.69,94069.53,93810.71,93086.54,95163.07,92460.64,94194.63,57521.7,57276.25,57543.918,57321.887,56718.17,58301.94,56204.254,57513.67,31080.26,30926.057,31118.553,30954.723,30615.268,31707.012,30335.734,31060.803,3.49650756146648,0
0,34,40,92300.484,91764.06,92383.055,91938.016,91552.555,94894.48,91119.586,94027.58,55943.55,55713.492,56074.035,55834.344,55563.066,58103.74,55509.53,57349.594,30043.885,29927.145,30049.37,29952.19,29710.639,31445.176,30077.105,31075.604,3.49650756146648,0
0,34,41,92658.55,91941.08,92556.625,91756.586,89644.61,94438.13,92472.52,94793.13,56226.74,55851.742,56143.76,55776.527,54879.316,57901.113,56195.29,57833.26,30476.484,30325.281,30415.734,30283.47,29753.277,31385.459,30434.053,31198.553,3.49650756146648,0
0,34,42,93841.74,93541.16,93778.14,93400.73,91015.75,94850.6,93781.78,95100.62,57230.08,56978.61,57141.883,56871.14,55444.625,58055.69,57264.074,58087.945,31019.924,30891.18,30925.436,30838.191,30241.969,31509.443,31126.936,31404.916,3.49650756146648,0
0,34,43,94157.85,93918.375,94073.37,93818.375,92453.75,94922.83,93779.87,94969.38,57595.17,57427.617,57516.613,57350.125,56408.348,58086.875,57311.047,58122.875,31287.143,31225.15,31211.592,31153.43,30668.67,31538.422,31246.158,31554.877,3.49650756146648,0
0,34,44,94086.77,93928.336,94039.836,93876.805,92839.2,94487.75,93424.67,94506.72,57424.805,57310.246,57378.5,57264.34,56545.258,57881.31,56989.047,57805.023,31202.484,31140.182,31168.436,31096.404,30627.48,31447.14,30852.887,31261.89,3.49650756146648,0
0,34,45,93911.09,93837.914,93878.53,93803.43,93134.05,94332.95,92756.445,94404.99,57387.066,57294.05,57377.562,57287.76,56821.49,57822.824,56369.27,57582.46,31153.533,31094.025,31162.33,31101.787,30793.586,31439.793,30335.01,31061.01,3.49650756146648,0
0,34,46,94553.84,94394.836,94536.414,94386.41,93722.96,94676.46,93370.46,94713.81,57730.477,57623.145,57737.973,57632.38,57258.184,58195.145,56780.938,57806.496,31439.586,31390.014,31440.828,31411.332,31219.25,31756.584,30532.059,31321.088,3.49650756146648,0
0,34,47,94717.65,94573.195,94742.74,94594.66,94004.2,94970.15,93032.7,94880.68,57893.484,57770.76,57932.7,57807.164,57479.008,58270.758,56894.027,58197.285,31553.945,31470.945,31582.924,31518.447,31355.861,31779.146,30890.455,31580.957,3.49650756146648,0
0,34,48,94367.63,94171.65,94352.69,94161.11,93495.18,94879.73,93983.13,95010.766,57745.066,57615.25,57735.562,57625.82,57140.01,58218.03,57207.73,58260.32,31353.895,31275.654,31395.705,31310.945,31059.975,31742.717,30934.957,31652.16,3.49650756146648,0
0,34,49,94310.35,93976.805,94226.82,93905.734,92324.24,94724.35,93780.82,95211.35,57371.406,57110.164,57335.94,57076.44,56186.992,57925.203,56956.258,58135.723,30897.078,30744.633,30881.865,30739.355,30315.346,31398.086,30714.31,31498.578,3.49650756146648,0
0,34,50,92939.79,92057.37,92900.9,91971.734,90750.79,94845.24,93343.83,95138.36,56394.03,56033.484,56341.97,56004.31,55410.496,57822.02,56669.992,57962.945,30437.777,30282.746,30413.043,30271.568,29848.49,31202.07,30656.768,31231.773,3.49650756146648,0
