Ix,t,l,g.300.38N.2W,g.300.39N.2W,g.300.38N.1W,g.300.39N.1W,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.38N.2W,g.500.39N.2W,g.500.38N.1W,g.500.39N.1W,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.38N.2W,g.700.39N.2W,g.700.38N.1W,g.700.39N.1W,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,1,33,92412.37,92013.88,92608.35,92165.23,90818.23,94679.91,92580.766,93353.41,56268.63,56108.43,56327.918,56129.176,55402.867,57670.12,56446.625,56898.176,30445.953,30349.188,30431.258,30339.252,29806.783,31005.021,30550.273,30690.713,-Inf,0
0,1,34,93374.67,93226.195,93347.27,93199.19,91926.33,94232.19,93108.76,93974.7,57081.66,56992.395,57051.414,56964.156,56030.676,57412.625,56627.164,57497.88,30916.328,30863.03,30861.27,30839.328,30250.248,30974.49,30606.781,31117.31,-Inf,0
0,1,35,94334.3,94298.85,94277.4,94240.42,92557.97,94038.88,93656.87,94553.84,57496.81,57428.016,57448.76,57365.785,56256.047,57473.79,57015.812,57811.047,31168.85,31124.762,31114.102,31093.094,30413.56,31017.543,30750.844,31282.277,-Inf,0
0,1,36,93940.6,93798.64,94015.695,93883.7,92879.25,94467.25,91889.734,94112.26,57351.734,57244.266,57369.4,57274.645,56467.234,57611.637,55880.918,57510.19,30996.328,30965.072,30989.082,30950.273,30365.332,31157.775,30073.793,31118.035,-Inf,0
0,1,37,93405.516,93180.41,93431.95,93240.95,92152.39,94536.414,91072.45,94086.39,56981.82,56863.11,57021.434,56856.688,56056.906,57713.348,55118.61,57362.84,30792.24,30667.014,30766.781,30663.805,30206.988,31242.02,29626.498,31009.264,-Inf,0
0,1,38,93510.88,92965.84,93487.9,92850.32,90657.305,94462.84,92437.84,94915.36,56795.93,56553.023,56797.934,56494.004,55245.75,57697.42,56125.027,57694.746,30615.371,30485.074,30545.1,30466.86,29712.398,31212.11,30232.654,30999.121,-Inf,0
0,1,39,94673.586,94452.12,94630.09,94396.56,91928.055,94873.59,93708.98,94801.56,57578.58,57450.5,57550.742,57403.527,55758.863,57838.08,56772.773,57705.05,31011.23,30954.516,30987.945,30919.432,29950.947,31166.262,30573.975,31035.965,-Inf,0
0,1,40,94504.23,94457.67,94569.75,94507.68,93470.27,95116.13,92757.21,94336.21,57696.22,57642.418,57752.023,57673.465,56623.688,58099.723,56109.5,57624.215,31226.703,31181.373,31242.434,31176.922,30418.941,31428.41,30196.123,31093.922,-Inf,0
0,1,41,94333.15,94146.164,94321.66,94173.56,92700.12,95002.72,90975.71,94781.06,57638.27,57486.504,57654.33,57500.285,56486.508,58193.54,55642.293,57980.344,31239.639,31152.291,31232.809,31170.092,30576.871,31656.611,30197.88,31367.14,-Inf,0
0,1,42,94598.3,94383.34,94570.32,94359.2,91891.266,94920.34,93091.71,94926.664,57835.805,57679.22,57832.992,57679.086,56088.758,58190.594,56801.01,58101.73,31320.363,31257.543,31327.814,31252.781,30474.104,31636.533,30883.52,31386.287,-Inf,0
0,1,43,94811.91,94667.45,94852.52,94711.9,93271.414,95220.93,92683.45,94866.51,58083.527,57962.277,58093.832,57972.582,57018.758,58306.625,56484.633,58053.28,31464.219,31389.703,31465.977,31384.527,30882.486,31643.984,30513.018,31457.49,-Inf,0
0,1,44,94274.91,94031.79,94286.78,94056.31,92704.91,94969.96,91734.37,94767.46,57566.266,57398.305,57587.277,57421.324,56540.574,58113.773,55951.043,57982.887,31179.82,31124.555,31185.822,31120.52,30677.57,31495.266,30237.312,31450.246,-Inf,0
0,1,45,94035.625,93771.24,94078.73,93824.12,91987.63,94644.66,91813.1,94566.68,57218.703,56998.953,57262.47,57026.79,56022.242,57862.57,56029.74,57738.242,30875.344,30761.398,30872.137,30752.602,30299.615,31289.418,30295.682,31168.85,-Inf,0
0,1,46,92778.48,92752.04,92697.055,92598.01,91314.99,94413.04,93608.98,94464,56903.395,56826.844,56829.652,56742.395,55862.582,57766.08,56627.566,57811.18,30867.893,30845.332,30826.6,30790.584,30282.643,31242.64,30455.371,31183.648,-Inf,0
0,1,47,95097.74,95071.69,95073.22,95041.61,93995.77,94549.25,93946.16,94968.62,58024.105,57932.566,57999.348,57912.09,57020.098,57760.324,56747.08,58075.098,31380.7,31313.945,31368.797,31309.703,30674.982,31218.525,30292.268,31383.494,-Inf,0
