Ix,t,l,g.300.40N.0W,g.300.41N.0W,g.300.40N.1E,g.300.41N.1E,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.40N.0W,g.500.41N.0W,g.500.40N.1E,g.500.41N.1E,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.40N.0W,g.700.41N.0W,g.700.40N.1E,g.700.41N.1E,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,27,63,94838.15,94767.65,94848.12,94794.28,94528.75,94790.64,92623.1,94874.17,58018.617,57939.12,58039.23,57968.97,57796.727,58340.887,56189.934,58006.977,31557.258,31501.785,31585.512,31522.484,31465.459,31986.545,30422.047,31498.992,3.25809653802148,0
0,27,64,94253.06,94120.11,94332,94242.53,94259.01,94591.016,89939.64,94333.53,57650.18,57534.547,57728.74,57616.723,57562.52,58054.22,54814.004,57643.49,31250.61,31160.88,31326.572,31246.572,31139.56,31650.607,29662.617,31265.615,3.25809653802148,0
0,27,65,93591.54,93361.65,93681.586,93468.55,93218.53,94561.125,91548.15,94373.57,57198.76,57033.48,57271.164,57113.51,56895.766,57985.965,55628.645,57604.406,30949.031,30851.23,31000.57,30904.736,30834.05,31545.977,30121.297,31173.508,3.25809653802148,0
0,27,66,94249.234,94153.25,94263.22,94143.1,93602.66,94867.27,93392.11,94726.66,57737.707,57644.96,57732.22,57638.668,57289.902,58227.664,56784.418,57916.37,31348.926,31280.725,31393.223,31304.426,31072.705,31846.727,30715.965,31379.457,3.25809653802148,0
0,27,67,94600.78,94507.68,94571.28,94490.82,94223.18,94641.78,92971.2,94876.27,58004.566,57912.758,57987.035,57906.47,57689.258,58153.79,56759.793,58192.066,31580.646,31528.176,31567.918,31502.924,31302.148,31734.438,30846.367,31685.691,3.25809653802148,0
0,27,68,93926.805,93730.24,93968.766,93786.19,93219.69,94234.29,92764.68,94444.836,57561.312,57465.758,57600.527,57505.508,57146.566,57633.316,56593.707,57882.51,31296.766,31233.223,31307.219,31248.746,30958.035,31200.518,30722.28,31524.244,3.25809653802148,0
0,27,69,93822.97,93736.95,93784.46,93695.375,92810.47,94101.91,92602.03,93834.84,57202.645,57085.14,57221.38,57097.316,56576.176,57685.645,56208.805,57360.434,31018.268,30939.303,31056.768,30969.316,30694.025,31232.809,30382.512,31140.492,3.25809653802148,0
0,27,70,93904.77,93763.195,93957.266,93791.164,93428.125,94533.734,91537.61,94120.11,57309.176,57189.93,57358.69,57246.676,56989.45,57893.35,55867.133,57333.934,31047.04,30976.25,31125.486,31047.97,30937.44,31556.74,30083.521,31061.01,3.25809653802148,0
0,27,71,93919.336,93742.695,93974.32,93802.28,93419.695,94709.8,91825.75,94037.34,57318.273,57228.34,57349.992,57266.348,57094.773,58085,56285.758,57428.555,31149.496,31087.504,31183.234,31126.004,31049.006,31697.283,30411.8,31116.068,3.25809653802148,0
0,27,72,93437.125,93161.25,93549.77,93310.11,93120.25,94588.14,92470.61,93918.19,57129.57,56923.07,57244.4,57048.066,56875.156,58024.773,56462.82,57404.598,30977.492,30884.451,31063.701,30962.484,30882.486,31636.223,30643.21,31054.697,3.25809653802148,0
0,27,73,93591.54,93420.08,93626.6,93440.195,92386.12,94587.56,92686.71,93711.664,57273.844,57138.805,57308.37,57164.367,56455.992,58027.05,56495.34,57296.33,31060.285,30994.568,31092.576,30997.363,30565.592,31607.865,30564.04,30953.379,3.25809653802148,0
0,27,74,93462.99,93378.12,93392.11,93294.016,92529.61,94375.1,92982.125,94370.125,57174.137,57007.516,57194.883,57033.613,56431.367,57847.848,56454.12,57430.56,31008.229,30914.672,31036.482,30939.924,30451.957,31472.703,30303.236,30935.682,3.25809653802148,0
0,27,75,94359.39,94230.266,94351.34,94218.77,93500.734,94622.24,93161.83,94569.75,57589.688,57488.645,57586.875,57485.7,56947.156,57946.617,56655.938,57625.42,31163.158,31116.379,31176.404,31115.447,30769.16,31565.951,30509.705,31048.178,3.25809653802148,0
0,27,76,94484.11,94307.664,94521.28,94347.7,93706.68,94739.1,93190.18,94689.68,57694.88,57536.152,57713.883,57581.39,57140.812,58017.414,56731.152,57899.375,31304.736,31225.254,31349.547,31271.307,31028.72,31608.486,30641.762,31234.05,3.25809653802148,0
0,27,77,94618.79,94499.25,94642.74,94524.34,93934.85,94930.305,92630.766,94901.375,57961.742,57858.02,57966.426,57870.2,57356.418,58182.164,56486.24,57955.45,31406.78,31332.781,31435.033,31352.756,31149.496,31722.535,30526.057,31393.531,3.25809653802148,0
0,27,78,94470.125,94243.484,94536.6,94368.016,93632.54,94839.49,91607.54,94832.02,57771.566,57586.61,57824.83,57628.766,57118.863,58227.266,55745.613,57924.266,31320.984,31144.426,31385.252,31207.764,30954.93,31737.438,29850.975,31322.02,3.25809653802148,0
0,27,79,93597.67,93140.56,93753.62,93321.6,92404.125,94869.19,91773.06,94552.125,57025.582,56747.613,57118.598,56828.85,56243.336,58102.8,55955.863,57781.066,30686.885,30509.912,30737.182,30550.895,30226.135,31614.178,30019.15,31144.426,3.25809653802148,0
0,27,80,93928.53,93651.51,93917.42,93646.91,92243.39,94905.97,92971.97,94501.93,57326.04,57104.945,57330.453,57093.035,56229.684,58183.77,56496.277,57757.51,30898.63,30828.152,30896.354,30803.107,30340.598,31649.158,30584.117,31215.836,3.25809653802148,0
0,27,81,94514.38,94381.805,94503.27,94364.76,93449.39,95017.85,93535.41,94606.34,57797.395,57672.664,57806.63,57672.797,56923.336,58295.383,56908.613,58061.312,31329.264,31254.23,31323.984,31240.467,30741.012,31830.686,30686.678,31686.52,3.25809653802148,0
0,27,82,94548.67,94518.59,94580.67,94543.12,94036.58,94830.11,93460.69,94559.21,57870.332,57792.043,57896.027,57819.074,57243.598,58055.56,56714.29,58216.156,31486.986,31380.182,31478.707,31381.734,30915.5,31613.97,30525.953,31825.2,3.25809653802148,0
1,27,83,93745.19,93608.78,93709.17,93576.59,93010.09,94548.1,92560.266,94642.74,57367.523,57191.535,57378.098,57207.06,56672,57836.473,55971.254,57946.082,31143.39,30966.625,31134.904,30965.9,30620.13,31462.148,29924.867,31586.441,3.25809653802148,0
0,27,84,93897.11,93728.14,93892.7,93711.664,92154.69,94380.086,93361.65,94798.11,57128.367,56992.797,57110.03,56955.855,55759.53,57773.57,56501.766,58065.33,30760.262,30640.416,30761.398,30630.273,29954.777,31354.516,30298.58,31494.023,3.25809653802148,1
0,27,85,94489.48,94295.59,94468.98,94265.13,91420.555,94451.55,93788.484,94762.09,57414.5,57220.98,57379.836,57160.35,55340.234,57778.523,56834.605,58056.492,30930.92,30807.143,30911.877,30793.379,30006.42,31346.65,30723.21,31613.453,3.25809653802148,0
0,27,86,94232.375,94087.35,94287.36,94135.24,93410.305,94887.39,92889.78,94753.86,57517.684,57374.35,57560.914,57410.22,56780.137,58002.426,56215.363,57975.66,31056.457,30974.697,31059.768,30963.209,30517.984,31474.773,30051.75,31503.752,3.25809653802148,0
0,27,87,93921.83,93670.28,93857.836,93637.91,92652.8,94420.89,92258.336,94862.87,56861.906,56708.668,56876.36,56712.684,56123.688,57694.61,55939.668,57844.637,30612.68,30511.361,30642.176,30528.127,30152.863,31306.39,30012.629,31300.182,3.25809653802148,0
0,27,88,93481.95,93085.38,93541.92,93161.445,91874.79,94504.42,91175.91,94204.41,56737.844,56450.37,56786.69,56503.637,55621.414,57577.375,55503.91,57397.906,30435.81,30271.568,30440.883,30294.854,29829.137,31058.838,29912.139,30918.398,3.25809653802148,0
0,27,89,92865.64,92415.05,92871.2,92442.63,90812.67,94225.67,91650.07,93852.664,56373.285,56030.004,56383.188,56036.027,54815.477,57679.49,55522.246,57194.48,30254.078,30109.809,30275.502,30097.598,29523.006,31232.084,30053.51,30836.846,3.25809653802148,0
0,27,90,93377.93,93045.54,93344.59,92975.42,89899.03,94219.92,92916.03,94384.49,56881.582,56583.27,56841.562,56521.84,54866.47,57853.336,56508.59,57466.83,30680.365,30544.582,30692.059,30531.852,29868.05,31440.104,30594.361,30921.812,3.25809653802148,0
0,27,91,93853.43,93601.88,93865.88,93618.36,92324.43,94550.4,92097.02,94182.945,57288.027,57101.6,57329.652,57139.34,56220.316,58080.85,56258.324,57291.105,30996.742,30900.7,31022.201,30902.666,30443.262,31586.96,30649.73,30844.504,3.25809653802148,0
0,27,92,93364.9,93153.4,93412.8,93204.93,92045.3,94466.87,91944.914,93928.914,57004.707,56878.504,57072.426,56933.91,56218.977,57951.97,56238.918,57255.773,30946.236,30887.764,30994.05,30913.326,30534.75,31559.535,30590.74,30851.748,3.25809653802148,0
0,28,1,93201.29,93084.81,93101.29,92972.35,91759.46,93575.445,93258.38,94946.39,56884.523,56774.516,56805.297,56688.33,56075.777,57176.277,56864.047,58055.023,30993.533,30913.326,30962.277,30866.754,30461.787,31131.799,30907.531,31516.586,3.29583686600433,0
0,28,2,93968.766,93769.9,93890.79,93708.79,92596.86,93966.08,92129.016,94665.54,57349.86,57231.285,57286.555,57168.383,56529.6,57365.785,56272.375,57996.27,31129.006,31055.008,31094.025,31004.504,30643.521,31197,30485.281,31542.562,3.29583686600433,0
0,28,3,93134.625,92853,93152.44,92884.23,91749.5,94203.64,91123.414,94174.516,56911.426,56717.1,56922.133,56733.562,56001.633,57590.89,55351.61,57710.137,30857.854,30715.656,30878.346,30728.385,30308.412,31262.406,29732.889,31369.107,3.29583686600433,0
0,28,4,92941.89,92591.305,92909.9,92517.35,90313.8,93927.38,91855.25,93843.086,56666.242,56413.3,56608.027,56353.21,55009.535,57450.234,55778.266,57468.3,30502.357,30406.006,30481.451,30370.094,29638.71,31117.828,29967.508,31139.043,3.29583686600433,0
0,28,5,92846.87,92664.1,92824.07,92631.34,91637.234,93770.28,91995.484,93604.375,56792.18,56647.24,56769.16,56627.434,55856.69,57399.51,55839.965,57312.387,30773.197,30699.924,30775.164,30672.188,30108.154,31147.117,30008.697,31034.205,3.29583686600433,0
0,28,6,93446.13,93329.266,93455.71,93338.27,92640.34,94036.195,91863.49,93970.1,57212.547,57059.58,57243.062,57098.12,56584.07,57790.035,55822.566,57545.12,31182.305,31116.379,31208.385,31135.422,30833.223,31544.838,30081.143,31245.537,3.29583686600433,0
0,28,7,93523.72,93295.74,93549.01,93338.27,92605.67,94157.47,89685.414,94437.17,57137.47,56907.543,57157.543,56951.04,56351.07,57917.71,54541.523,57862.305,30959.795,30789.756,31018.785,30864.79,30439.537,31674.824,29528.492,31553.324,3.29583686600433,0
0,28,8,91438.945,90937.77,91636.47,91091.23,90331.42,93708.21,89537.516,93435.21,55626.234,55275.324,55722.46,55351.207,54699.98,57291.508,54588.766,57195.82,29976.822,29801.814,29967.508,29826.55,29432.035,31037.518,29656.305,31112.549,3.29583686600433,0
0,28,9,90185.44,89551.31,90329.89,89618.94,89129.64,92849.36,89367.586,92868.33,54949.043,54667.06,54941.547,54683.25,54251.242,56711.746,54296.344,56509.258,29686.008,29606.008,29699.979,29608.8,29248.543,30622.512,29143.809,30455.785,3.29583686600433,0
0,28,10,91560.984,91427.64,91672.1,91493.55,90495.23,93708.98,88564.1,92781.54,55627.035,55422.54,55747.086,55517.293,54918.13,57125.555,53798.35,56232.094,29966.99,29866.498,30045.023,29913.691,29740.03,30957,28849.994,30125.23,3.29583686600433,0
0,28,11,92862.77,92612.19,93033.27,92772.16,92152.2,94510.74,89758.22,92596.664,56692.477,56499.223,56826.71,56619.67,56161.43,57945.414,54596.26,56430.434,30639.898,30544.168,30726.21,30622.719,30516.225,31544.424,29626.705,30412.732,3.29583686600433,0
0,28,12,93364.71,93073.125,93506.09,93224.09,92481.14,94868.61,89953.625,92902.05,57119.133,56900.72,57223.92,57013.67,56558.645,58294.984,54940.61,56706.395,30977.389,30890.87,31035.344,30935.887,30748.877,31703.596,29899.822,30636.174,3.29583686600433,0
0,28,13,92879.44,92547.43,93040.94,92739.97,92009.86,94772.44,89479.85,92768.32,56665.844,56402.33,56828.316,56561.723,56093.574,58044.984,54679.504,56519.297,30535.889,30432.086,30641.865,30475.553,30321.14,31476.326,29722.643,30443.883,3.29583686600433,0
0,28,14,92326.92,91939.35,92550.305,92178.83,91671.336,94763.44,88836.91,91501.79,56111.508,55822.03,56322.695,56059.715,55809.72,57954.246,54214.973,55837.42,30158.037,30020.29,30312.033,30110.533,29997.312,31389.29,29426.033,30313.586,3.29583686600433,0
0,28,15,91391.44,90406.91,91410.4,90461.31,89451.88,94433.34,90430.47,93464.91,55427.492,54879.316,55491.062,54880.79,54498.832,57793.78,54805.574,57181.098,30000.418,29833.588,29953.121,29779.15,29295.633,31357.104,29655.166,30902.873,3.29583686600433,0
0,28,16,92569.08,92116.18,92565.63,92081.125,89680.625,94537.56,91485.12,93801.13,56614.45,56319.22,56616.727,56292.85,54659.43,57889.203,56041.383,57387.734,30740.494,30611.748,30738.01,30599.951,29861.738,31579.508,30579.77,31104.684,3.29583686600433,0
0,28,17,92912.01,92584.02,92856.06,92517.93,90512.47,94520.516,92532.484,93809.945,56930.562,56695.82,56880.508,56634.527,55337.56,57934.574,56519.562,57580.586,31041.037,30958.45,31018.268,30899.459,30195.502,31471.463,30866.754,31273.998,3.29583686600433,0
0,28,18,92769.28,92612.375,92757.4,92563.33,90665.734,94060.336,92869.28,93157.805,56796.73,56647.508,56770.5,56594.51,55335.016,57523.305,56654.47,57180.293,30866.857,30771.023,30854.854,30715.035,30075.035,31320.57,30706.342,31052.11,3.29583686600433,0
0,28,19,92986.914,92741.31,92826.37,92486.31,90222.8,92873.88,93366.44,94514.95,56459.875,56218.31,56346.92,56158.617,54748.562,56802.086,56529.6,57734.094,30405.178,30254.182,30409.213,30198.709,29338.686,30864.996,30242.9,31244.709,3.29583686600433,0
0,28,20,93526.21,93300.72,93436.555,93101.09,90334.68,94157.086,93543.07,94448.09,56823.363,56655.137,56705.59,56530.137,54811.33,57346.113,56895.363,57703.58,30556.898,30394.31,30439.33,30313.379,29463.602,30838.088,30719.898,31208.59,3.29583686600433,0
0,28,21,93844.62,93646.52,93758.984,93530.05,91885.52,94267.625,93305.516,94117.62,57113.914,57001.227,57064.664,56946.223,55797.67,57570.414,57112.977,57555.426,30893.145,30839.95,30833.43,30762.434,30196.95,31158.19,31102.926,31141.424,3.29583686600433,0
0,28,22,93613.766,93470.27,93598.82,93443.836,92287.266,94264.37,93387.31,93844.234,57376.758,57303.555,57349.727,57261.53,56481.29,57864.98,57324.03,57501.223,31228.771,31185.201,31186.754,31124.762,30681.502,31481.191,31432.031,31239.225,3.29583686600433,0
0,28,23,93602.84,93528.32,93584.45,93487.9,92755.87,94150.38,93508.97,93641.35,57510.992,57448.492,57488.777,57419.586,56821.758,57872.742,57373.01,57419.586,31392.395,31381.838,31372.11,31349.652,31033.066,31504.373,31547.322,31241.088,3.29583686600433,0
0,28,24,93390.766,93335.2,93390.766,93312.79,92527.695,93991.75,93247.27,93369.69,57226.6,57177.617,57222.05,57161.824,56643.36,57695.15,57177.082,57221.65,31207.66,31176.922,31182.406,31137.492,30834.465,31382.148,31306.184,31104.89,3.29583686600433,0
0,28,25,93254.17,93160.68,93286.164,93181.18,92721.195,93959.76,92891.125,93157.61,57074.164,57038.7,57085.94,57043.652,56735.703,57661.957,56744.133,56987.44,31053.041,31040.83,31041.037,31012.37,30785.307,31312.291,30886.832,30976.354,3.29583686600433,0
0,28,26,93727.56,93651.51,93683.5,93576.59,91930.54,94187.93,93917.99,93617.98,57198.227,57124.754,57169.99,57080.723,56068.684,57760.723,57098.79,57225.53,31095.887,31069.393,31088.125,31044.865,30454.336,31346.857,30917.363,31071.877,3.29583686600433,0
0,28,27,94358.24,94332.38,94330.85,94289.27,93644.23,94408.25,94290.234,93600.734,57700.633,57652.05,57671.86,57615.113,57030.535,57908.074,57501.625,57384.523,31444.969,31384.012,31408.953,31331.54,30836.742,31546.287,31188.72,31133.041,3.29583686600433,0
0,28,28,94421.27,94422.805,94455.76,94429.32,94508.83,94617.26,94213.41,93433.3,57863.508,57841.56,57865.78,57837.008,57773.84,57979.54,57537.625,57341.293,31598.137,31576.3,31567.814,31542.871,31414.541,31562.535,31203.623,31229.807,3.29583686600433,0
0,28,29,94446.18,94386.59,94511.125,94472.62,94771.1,94580.67,94131.6,93550.54,57894.29,57892.55,57928.28,57928.016,58040.566,57968.566,57487.574,57434.31,31640.568,31625.355,31599.379,31594.826,31624.32,31547.322,31331.852,31335.059,3.29583686600433,0
0,28,30,94107.85,94166.47,94105.93,94165.516,94423.38,94004.97,93761.47,93919.52,57640.543,57670.79,57649.242,57684.574,57829.246,57552.75,57330.32,57438.723,31334.852,31379.146,31291.385,31337.336,31494.852,31310.428,31285.9,31246.883,3.29583686600433,0
0,28,31,93690.586,93720.09,93651.125,93668.17,93801.7,93774.12,93708.59,93817.6,57363.242,57378.902,57342.5,57360.97,57328.715,57457.46,57260.996,57235.7,31159.639,31209.625,31137.389,31179.303,31149.29,31244.812,31186.34,30956.793,3.29583686600433,0
0,28,32,93815.305,93808.79,93778.91,93771.44,93680.44,94147.89,93034.43,93590.39,57399.51,57374.754,57399.11,57371.273,57252.832,57585.54,56912.363,57124.086,31136.768,31183.752,31144.736,31184.27,31110.066,31338.992,30925.746,30907.738,3.29583686600433,0
0,28,33,93749.79,93750.94,93813.97,93807.836,93721.81,94434.305,94018.38,93921.83,57434.44,57399.645,57451.438,57419.184,57281.605,57825.367,57427.617,57406.605,31219.975,31228.047,31224.53,31222.562,31156.533,31484.502,31102.719,31137.803,3.29583686600433,0
0,28,34,93756.11,93749.016,93781.97,93763.01,93752.086,94484.49,94112.06,93344.59,57401.25,57361.234,57400.715,57372.746,57312.92,57926.008,57447.023,57089.957,31268.617,31261.062,31255.37,31245.33,31110.066,31502.613,31170.61,30994.879,3.29583686600433,0
0,28,35,93693.08,93709.555,93725.45,93711.47,93953.44,94441.01,93729.48,93757.06,57426.145,57350.664,57449.43,57365.117,57367.66,57797.664,57205.723,57238.11,31270.273,31234.773,31295.525,31260.027,31151.36,31407.09,31043.105,30992.602,3.29583686600433,0
0,28,36,93558.97,93546.13,93572,93546.516,93833.125,94254.6,93575.06,94199.62,57312.79,57278.258,57365.25,57324.43,57366.723,57827.773,57158.746,57472.72,31240.467,31222.977,31283.416,31270.375,31214.18,31432.652,31060.182,31074.465,3.29583686600433,0
0,28,37,93722.96,93669.32,93689.44,93620.85,93486.36,94250.96,93487.32,93905.35,57271.97,57243.195,57289.77,57247.477,57082.73,57765.945,57148.176,57380.24,31170.506,31175.266,31199.277,31189.963,31035.55,31453.455,31027.79,30961.969,3.29583686600433,0
0,28,38,93803.81,93665.875,93811.86,93680.82,93151.87,94569.75,93973.74,93217.766,57359.9,57248.684,57330.855,57223.92,56826.71,57969.367,57216.965,57043.652,31113.48,31084.193,31111.723,31063.908,30777.75,31449.418,31070.428,30838.709,3.29583686600433,0
0,28,39,94240.42,94185.44,94206.516,94116.47,93153.97,94472.42,94157.47,93317.01,57503.633,57417.71,57474.992,57388,56960.008,57862.168,57420.39,56872.883,31140.182,31109.756,31132.006,31071.566,30761.605,31333.195,31106.133,30730.248,3.29583686600433,0
0,28,40,94144.055,94172.984,94139.08,94150.57,93710.125,94353.07,94270.12,94620.13,57511.13,57518.62,57506.844,57516.613,57206.926,57755.906,57480.344,57526.117,31176.818,31163.262,31154.879,31125.797,30994.154,31210.557,31143.184,30983.184,3.29583686600433,0
0,28,41,94179.5,94182.56,94186.586,94194.445,93994.05,94085.05,93822.97,94330.47,57589.688,57583.13,57597.45,57587.145,57309.44,57545.387,57299.137,57569.613,31197.207,31198.139,31162.64,31159.639,31101.166,31141.941,31043.934,31151.67,3.29583686600433,0
0,28,42,93939.26,93948.266,93990.6,93976.62,93725.65,94214.17,93377.164,94118.195,57386.797,57414.902,57425.61,57433.906,57230.08,57510.324,57049.81,57253.902,31098.992,31125.28,31110.791,31121.035,31026.96,31077.258,30837.26,30980.285,3.29583686600433,0
0,28,43,93685.414,93676.8,93769.33,93750.94,93745.38,94197.89,92692.836,93596.33,57151.652,57140.41,57220.445,57204.918,57243.73,57512.465,56498.152,56916.242,30940.441,30921.812,30994.05,30988.566,31063.598,30998.604,30524.814,30763.986,3.29583686600433,0
0,28,44,93587.9,93386.93,93690.97,93509.93,93633.5,94668.03,92318.49,93118.53,57092.902,56981.418,57174.406,57060.914,57153.93,57716.426,56252.703,56872.08,30984.426,30922.744,31034.93,30973.455,30964.658,31229.91,30321.969,30815.215,3.29583686600433,0
0,28,45,92979.83,92933.84,93159.336,93092.86,93397.28,94741.41,92235.34,94548.87,56816.137,56692.207,56858.16,56729.145,56926.95,57840.62,55915.445,57692.336,30777.75,30712.033,30843.78,30748.256,30830.016,31350.79,29936.562,31099.51,3.29583686600433,0
0,28,46,93509.55,93307.05,93529.47,93311.45,92763.53,94292.53,92398.95,94738.336,56887.336,56634.527,56883.586,56708.805,56322.297,57604.81,55503.242,57792.043,30594.568,30483.314,30648.281,30489.73,30243.729,31163.78,29374.805,31153.533,3.29583686600433,0
0,28,47,93794.04,93549.01,93769.13,93560.125,92536.51,94423.57,92212.55,94848.5,56749.49,56520.234,56808.508,56596.785,55912.234,57487.04,55416.785,57639.34,30350.223,30241.246,30342.254,30200.469,29721.713,30955.758,29488.025,30951.205,3.29583686600433,0
0,28,48,93537.13,92967.56,93579.086,93069.1,91682.64,94724.164,91120.16,94640.63,56488.65,56168.656,56545.395,56229.816,55364.59,57711.34,55124.9,57471.65,30076.795,29911.518,30146.549,29952.293,29602.074,31119.07,29641.816,30753.74,3.29583686600433,0
0,28,49,93340.57,93022.55,93428.125,93053.01,91741.64,94901.56,93543.07,94583.54,56958,56717.77,56978.742,56709.203,55663.305,58129.97,56691.805,57575.5,30565.695,30423.703,30569.42,30429.705,29991.414,31529.936,30300.236,30937.232,3.29583686600433,0
0,28,50,94166.664,93893.664,94156.125,93877.76,92383.625,94965.17,93503.61,94603.27,57383.184,57174.406,57390.41,57176.95,56087.953,58248.14,56956.39,57656.6,30903.598,30768.541,30912.809,30755.81,30159.797,31630.014,30723.314,31087.814,3.29583686600433,0
0,28,51,93767.03,93438.47,93750.555,93431.95,91664.44,94522.43,93211.06,94159.96,57089.824,56874.754,57091.297,56866.055,55919.727,57955.316,56845.58,57543.516,30824.115,30725.59,30850.61,30722.59,30209.783,31431.307,30665.564,30983.08,3.29583686600433,0
0,28,52,93664.914,93473.336,93708.79,93524.3,92228.445,94789.3,93107.805,93998.45,57163.164,56934.98,57190.2,56974.727,56139.21,57988.64,56742.93,57160.49,30860.234,30747.22,30889.213,30767.713,30331.49,31460.182,30564.246,30859.51,3.29583686600433,0
0,28,53,93319.69,93157.61,93439.234,93236.734,92745.14,94763.625,92312.17,94043.09,56886.934,56749.754,57027.19,56836.48,56647.91,58116.984,56416.65,57447.156,30814.387,30747.22,30864.686,30765.643,30718.45,31578.473,30564.66,31055.422,3.29583686600433,0
0,28,54,93250.914,92995.53,93391.914,93138.45,92743.03,94892.945,93186.54,93596.52,56945.55,56790.707,57044.188,56880.777,56686.453,58157.54,56874.754,57135.996,30817.492,30760.777,30870.273,30810.559,30717.828,31574.748,30871.309,30884.244,3.29583686600433,0
0,28,55,92922.55,92735.56,93117.57,92911.625,92420.984,95048.51,93488.47,94003.63,56881.848,56765.414,57040.305,56886.664,56519.164,58222.58,57162.094,57458.13,30812.938,30805.693,30877.207,30848.746,30602.951,31607.762,31105.926,30974.18,3.29583686600433,0
0,28,56,93570.85,93550.35,93435.41,93394.98,91971.35,94819.375,94326.44,94410.93,57081.793,56961.613,57001.094,56862.04,55918.12,57987.836,57717.094,57794.85,30880.727,30819.459,30836.018,30753.74,30161.246,31305.46,31470.014,31205.28,3.29583686600433,0
0,28,57,94480.28,94387.75,94480.664,94359.2,93168.73,94944.09,94192.14,94479.13,57797.26,57664.766,57774.91,57627.695,56812.926,58024.773,57740.918,57930.023,31227.426,31182.2,31193.17,31138.422,30768.852,31413.402,31475.395,31446.418,3.29583686600433,0
0,28,58,94158.62,94023.17,94162.64,94012.25,93191.14,94823.21,93602.66,94298.664,57686.18,57581.254,57661.152,57554.223,56793.52,58004.7,57346.914,57855.746,31279.277,31192.238,31236.533,31160.984,30614.75,31417.75,31143.494,31311.049,3.29583686600433,0
0,28,59,93553.23,93333.87,93652.84,93413.76,92861.81,94706.73,93389.805,94200.766,57145.098,57029.598,57202.375,57072.56,56713.086,58023.57,57042.848,57562.652,30861.787,30794.725,30898.01,30825.979,30592.5,31489.264,30983.494,31190.996,3.29583686600433,0
0,28,60,92884.23,92724.836,92841.31,92677.9,92082.85,94460.74,94357.86,94077.39,56663.566,56574.836,56613.78,56531.207,56108.832,57845.977,57593.566,57675.473,30692.99,30626.445,30683.986,30581.943,30300.236,31355.447,31221.424,31215.422,3.29583686600433,0
0,28,61,93540.01,93605.52,93314.516,93346.51,92853,94017.42,95137.59,94257.47,57100.93,57066.137,56974.594,56928.957,56440.47,57591.96,58150.844,57677.613,30875.447,30847.506,30830.531,30777.957,30431.982,31284.762,31618.94,31112.445,3.29583686600433,0
0,28,62,94788.53,94768.03,94699.445,94669.945,93743.84,94247.89,95178.97,94370.51,57864.043,57850.793,57792.31,57775.848,56977.137,57644.824,58220.035,57755.64,31260.855,31252.266,31219.56,31200.31,30785.307,31281.553,31576.818,31129.316,3.29583686600433,0
0,28,63,94955.016,94905.97,94948.12,94879.15,93861.48,94767.65,94765.16,94149.04,57948.09,57906.336,57909.68,57861.367,57198.9,57897.633,57954.38,57628.098,31254.438,31237.465,31226.703,31204.244,30845.746,31275.24,31313.43,31120.209,3.29583686600433,0
0,28,64,94712.48,94667.45,94760.56,94694.086,93994.05,94887.01,94337.555,94836.05,57938.188,57924.402,57946.75,57926.008,57326.973,58030.4,57653.258,57823.223,31294.49,31268.203,31299.043,31264.994,30886.21,31395.291,31109.031,31207.453,3.29583686600433,0
0,28,65,94583.16,94519.74,94564.766,94502.12,93509.734,94620.71,94639.67,95468.26,57943.81,57878.63,57912.09,57851.062,56895.633,57972.312,57733.555,58211.875,31462.562,31421.06,31413.816,31358.861,30659.873,31456.559,31302.355,31407.607,3.29583686600433,0
0,28,66,94697.914,94605.95,94662.48,94566.875,92862.39,94626.45,94245.79,95322.85,57726.598,57627.027,57707.06,57601.598,56267.824,57863.375,57277.86,58047.793,31319.535,31228.564,31286.521,31168.332,30267.324,31399.535,31018.06,31346.547,3.29583686600433,0
0,28,67,94035.625,93793.086,94113.59,93857.65,92661.04,94839.11,91621.14,94561.125,56995.07,56785.758,57035.754,56833.8,56172.535,57903.12,55829.793,57540.836,30514.465,30419.666,30548.723,30445.229,30098.426,31393.738,30069.758,30952.447,3.29583686600433,0
0,28,68,93124.66,92741.5,93268.54,92868.516,91560.984,94695.04,92090.51,94230.65,56647.375,56398.312,56723.793,56488.516,55738.52,57982.35,56088.758,57299.805,30504.635,30429.395,30561.865,30460.65,30053.924,31455.834,30234.932,30784.893,3.29583686600433,0
0,28,69,93906.12,93631.01,93989.64,93706.49,92704.14,95196.984,91974.6,93779.484,57259.79,57046.73,57336.477,57118.73,56612.445,58325.23,55959.477,57271.566,30964.14,30885.383,31012.68,30929.367,30602.848,31720.154,30254.182,30916.639,3.29583686600433,0
0,28,70,94128.16,93844.05,94237.55,93916.65,92541.11,95164.6,93195.164,93223.7,57646.832,57449.562,57720.31,57512.598,56558.645,58396.43,56646.168,56985.836,31248.54,31148.564,31296.25,31192.549,30707.996,31810.814,30583.29,30889.316,3.29583686600433,0
0,28,71,94139.65,93904.2,94226.055,94007.08,93074.086,94997.164,93211.06,93440.58,57552.08,57326.305,57619.53,57391.883,56774.38,58151.65,56783.883,56976.332,31279.896,31151.877,31319.639,31179.924,30761.088,31625.666,30657.078,30669.912,3.29583686600433,0
