Ix,t,l,g.300.41N.2E,g.300.42N.2E,g.300.41N.3E,g.300.42N.3E,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.41N.2E,g.500.42N.2E,g.500.41N.3E,g.500.42N.3E,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.41N.2E,g.700.42N.2E,g.700.41N.3E,g.700.42N.3E,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,42,38,93211.06,93054.54,93293.63,93121.98,92330.56,94683.55,91959.086,93999.99,56908.883,56719.91,56960.14,56769.43,56197.164,58201.566,56101.875,57461.074,30905.771,30800.52,30921.605,30789.342,30503.807,31704.113,30261.115,31129.11,3.71357206670431,0
0,42,39,92970.44,92886.52,93076,92953.01,92473.09,94379.51,93735.03,94495.414,56710.14,56606.152,56834.336,56713.62,56467.1,57945.68,56943.41,57558.37,30698.684,30663.701,30783.443,30720.209,30626.238,31481.707,30590.947,31011.23,3.71357206670431,0
0,42,40,93936.766,93756.3,93769.33,93580.81,92855.3,94598.68,93704.19,95050.805,57272.906,57118.195,57186.984,57043.516,56595.715,58129.97,57059.176,57968.434,30887.35,30838.605,30839.535,30777.855,30605.54,31613.04,30752.291,31204.762,3.71357206670431,0
0,42,41,94626.07,94342.15,94580.09,94287.164,93380.61,95292.58,93512.03,95040.08,57871.402,57669.72,57854.14,57658.742,56933.64,58467.492,57056.633,58107.484,31366.004,31249.16,31350.168,31217.492,30711.93,31869.494,30917.26,31547.426,3.71357206670431,0
0,42,42,94236.21,94045.2,94241.19,94027.58,93275.625,95212.12,93101.67,94925.7,57676.277,57510.86,57688.59,57511.13,56893.625,58352.53,56724.06,58189.254,31330.816,31173.094,31337.025,31189.549,30750.533,31718.293,30772.783,31633.842,3.71357206670431,0
0,42,43,93713.96,93568.36,93682.35,93533.3,92823.88,94722.44,92591.305,94606.914,57223.254,57045.523,57236.1,57068.812,56467.77,58205.316,56072.297,57980.344,30957.828,30845.746,30984.53,30863.34,30552.033,31651.021,30061.271,31486.78,3.71357206670431,0
0,42,44,93233.09,93137.11,93214.125,93140.18,92929.63,94453.65,90143.67,94136.2,56818.68,56678.29,56881.445,56748.953,56487.98,57946.484,55007.258,57544.72,30596.742,30473.482,30692.059,30554.725,30389.758,31395.498,29812.785,31232.809,3.71357206670431,0
0,42,45,92323.664,91599.3,92452.21,91813.68,91800.266,94645.805,91690.3,94923.21,56162.902,55798.742,56263.41,55924.945,55792.99,58054.484,55658.49,57628.23,30290.404,30158.865,30315.139,30159.693,29987.377,31454.387,30220.443,31064.426,3.71357206670431,0
0,42,46,91784.75,91463.28,91992.234,91586.27,91150.62,94963.25,93031.17,95563.28,56005.246,55786.03,56022.777,55811.19,55347.195,58193.938,56082.47,58074.695,30312.55,30196.742,30306.963,30187.016,29893.51,31448.486,30065.72,31186.754,3.71357206670431,0
0,42,47,93944.625,93624.11,93890.59,93549.2,92364.28,95301.77,92032.27,95384.73,57139.477,56860.97,57080.855,56806.367,55758.863,58219.1,55530.14,58303.684,30618.89,30432.396,30598.916,30429.705,29943.186,31465.873,29601.453,31474.152,3.71357206670431,0
0,42,48,93176.195,92623.1,93315.09,92824.65,91395.65,95173.03,90553.66,95071.69,56532.945,56153.133,56601.203,56272.645,55351.477,58152.184,55147.65,57969.367,30193.328,30053.096,30245.074,30037.365,29717.572,31391.566,29589.553,31284.14,3.71357206670431,0
0,42,49,90688.15,90459.21,90903.67,90618.6,90570.13,94594.66,92360.64,94816.695,55070.43,54959.883,55042.055,54968.18,55021.312,57850.125,56139.613,57682.836,29647.404,29574.13,29485.334,29466.914,29479.332,31148.357,30409.627,31105.408,3.71357206670431,0
0,42,50,93513.19,93099.18,93313.555,92819.664,90970.53,94919.57,93475.06,94580.09,56894.43,56632.92,56747.613,56446.492,55559.453,58051.406,56934.71,57676.41,30669.188,30607.92,30584.943,30535.164,30052.682,31431.41,30834.672,31117.207,3.71357206670431,0
0,42,51,94214.37,94065.89,94222.414,94063.79,93499.97,95070.92,93256.85,94538.33,57641.48,57525.715,57632.246,57504.703,57081.926,58306.76,56701.176,57858.69,31242.537,31186.754,31221.527,31165.33,30936.094,31706.805,30608.541,31366.52,3.71357206670431,0
0,42,52,94158.05,94010.52,94122.6,93963.586,93445.555,94943.14,92098.555,94850.984,57634.254,57490.383,57596.51,57466.695,57143.89,58354.67,56399.65,58075.23,31285.383,31205.693,31270.688,31188.203,31073.637,31776.662,30642.383,31480.879,3.71357206670431,0
0,42,53,93890.02,93666.445,93849.984,93626.984,92810.85,94934.9,93012.39,94961.53,57454.785,57272.504,57452.242,57269.695,56722.188,58281.2,56782.543,58075.496,31090.61,30982.873,31110.584,30994.879,30829.809,31706.39,30736.043,31388.047,3.71357206670431,0
0,42,54,93832.74,93613.766,93810.13,93585.22,92751.66,94818.23,93610.695,94781.63,57228.473,57110.164,57220.445,57095.71,56741.727,58201.434,56922.53,57929.754,30930.195,30893.248,30936.715,30879.277,30596.535,31569.781,30682.227,31287.453,3.71357206670431,0
0,42,55,93814.54,93762.05,93682.54,93644.61,93294.016,94311.12,93587.516,95164.03,57220.043,57197.023,57164.1,57141.883,56983.83,57797.797,56891.887,58062.516,30993.12,30982.355,30954.102,30944.375,30792.861,31327.09,30638.863,31371.799,3.71357206670431,0
0,42,56,94124.13,94012.63,94110.53,93980.64,93560.51,94809.03,92921.01,94890.64,57473.52,57368.996,57463.75,57363.242,57101.734,57961.203,56587.15,57835.67,31203.52,31149.496,31193.48,31139.25,30940.027,31322.742,30489.006,31242.537,3.71357206670431,0
0,42,57,93832.55,93644.61,93962.055,93790.21,93528.7,95133.19,92380.56,94560.17,57211.61,57131.848,57275.582,57178.285,57079.383,58182.027,56401.39,57652.586,31103.959,31094.438,31147.426,31118.45,31038.967,31594.205,30561.969,31172.266,3.71357206670431,0
0,42,58,93836,93753.62,93908.99,93795,93632.54,95048.51,93742.125,94256.13,57347.047,57224.324,57368.062,57256.312,57178.285,58403.254,57103.34,57515.008,31194.723,31189.756,31215.008,31199.484,31160.467,31808.227,30949.445,31079.432,3.71357206670431,0
0,42,59,94203.445,94042.91,94292.914,94124.33,93922.4,95166.33,94908.84,93105.31,57737.17,57630.105,57775.848,57648.84,57465.355,58472.71,57805.69,56965.36,31458.215,31424.166,31476.947,31423.13,31267.168,31916.688,31327.918,30815.422,3.71357206670431,0
0,42,60,95105.21,95089.695,95130.12,95098.7,95031.266,95532.25,94605.19,93063.734,58245.062,58183.633,58261.793,58191.4,58137.863,58688.047,57820.816,56906.605,31845.898,31798.912,31837.205,31784.941,31614.902,32071.408,31588.408,30787.375,3.71357206670431,0
1,42,61,95290.086,95231.086,95298.71,95234.72,95054.06,95629.57,94559.59,94330.66,58605.07,58549.664,58578.438,58523.57,58218.562,58717.36,57889.336,57553.418,32089.416,32039.947,32042.95,32004.76,31734.748,32125.432,31647.918,31015.68,3.71357206670431,0
1,42,62,94976.47,94896.01,95005.98,94923.59,94769.56,95395.08,93427.93,95054.06,58493.59,58426.406,58476.86,58415.03,58122.605,58540.297,57153.527,58028.79,31909.443,31867.115,31906.13,31860.387,31555.602,31915.86,30979.666,31452.627,3.71357206670431,1
0,42,63,94390.43,94242.53,94432.96,94278.35,93919.91,95184.914,92581.53,94950.03,57769.69,57557.7,57890.008,57698.227,57464.285,58320.945,56334.742,58022.234,31312.291,31143.287,31412.47,31283.52,31145.979,31703.7,30571.49,31378.732,3.71357206670431,1
0,42,64,94303.07,94057.08,94396.945,94154.59,93451.49,95177.44,91543.55,95378.984,57434.574,57237.844,57501.09,57309.844,56877.43,58245.062,55943.684,58107.887,30986.29,30902.252,31034.826,30911.049,30781.58,31675.549,30320.83,31363.52,3.71357206670431,0
0,42,65,94078.54,93708.02,94143.1,93782.55,93003.58,95377.06,93525.64,95519.03,57434.574,57219.105,57482.086,57235.566,56762.87,58379.03,56826.04,58342.625,31227.943,31102.201,31242.227,31083.469,30801.451,31841.656,30838.916,31581.475,3.71357206670431,0
0,42,66,94680.484,94506.52,94648.1,94491.586,93685.61,95418.64,93915.12,95676.125,57767.953,57658.21,57737.438,57620.47,56991.188,58510.453,57345.977,58602.13,31390.428,31275.447,31385.459,31235.188,30826.703,31921.45,31233.12,31846.934,3.71357206670431,0
0,42,67,94438.516,94217.43,94284.484,94102.87,93312.41,95289.9,94115.9,95563.86,57683.1,57537.09,57601.867,57435.78,56857.355,58358.285,57574.562,58631.57,31427.479,31353.895,31377.387,31278.139,30860.234,31745.2,31350.686,31910.893,3.71357206670431,0
0,42,68,94337.36,94159.96,94337.94,94159.38,93432.914,94916.89,92613.52,95189.89,57654.996,57514.742,57650.98,57521.164,56983.96,58051.945,56206.934,58233.688,31323.88,31179.613,31322.123,31184.373,30822.873,31524.14,30226.135,31705.045,3.71357206670431,0
0,42,69,94119.53,93841.36,94181.03,93892.9,92738.44,94778.375,92496.85,94798.875,57385.86,57147.37,57421.594,57225.395,56603.074,57997.875,56133.324,57881.574,31092.99,30903.494,31126.729,30928.229,30631.723,31522.795,30211.025,31351.203,3.71357206670431,0
0,42,70,94110.53,93881.016,94167.43,93938.875,93155.51,95055.41,92619.46,94620.516,57365.25,57154.195,57424.938,57229.277,56697.426,58220.17,56297,57865.516,31061.113,30933.197,31119.38,31000.674,30700.441,31692.418,30560.934,31292.213,3.71357206670431,0
0,42,71,94155.74,93790.21,94156.32,93790.21,92479.23,95234.336,93990.8,94626.836,57553.82,57326.84,57539.766,57315.598,56604.28,58520.223,57352.805,57934.973,31323.777,31182.82,31310.842,31125.797,30759.848,31960.05,31213.559,31526.105,3.71357206670431,0
0,42,72,94482.39,94424.72,94445.22,94379.32,93895.77,95165.37,94356.33,94938.734,57879.434,57788.695,57850.39,57763.938,57346.38,58523.836,57640.676,58184.438,31549.082,31432.342,31496.611,31393.324,31070.842,31997.412,31390.842,31663.648,3.71357206670431,0
0,42,73,94376.06,94385.06,94394.64,94381.62,94210.54,94784.51,94273.56,94573.58,57699.027,57668.246,57698.09,57657.004,57453.848,58151.516,57560.242,57964.82,31422.717,31368.9,31373.145,31320.467,31191.928,31739.197,31297.387,31501.371,3.71357206670431,0
0,42,74,94065.125,94100.19,94080.26,94121.64,94285.63,94651.17,93530.234,94182.76,57447.69,57432.434,57453.445,57446.754,57377.965,57859.76,57016.75,57507.516,31241.812,31189.342,31221.32,31165.33,31015.266,31442.277,30790.066,31015.266,3.71357206670431,0
0,42,75,93877.19,93813.58,93889.06,93847.68,94099.04,94424.15,92925.61,94191.57,57369.266,57289.77,57396.97,57324.164,57383.453,57715.89,56401.258,57466.96,31202.691,31131.178,31227.012,31157.982,31067.945,31402.742,30294.44,30998.707,3.71357206670431,0
0,42,76,94086.2,93890.21,94151.336,93947.305,93811.28,94997.734,91526.69,94523.766,57669.984,57531.47,57764.74,57654.73,57372.477,58253.895,55790.98,57679.49,31414.852,31318.81,31456.352,31361.139,31241.605,31766.623,30127.092,31246.572,3.71357206670431,0
0,42,77,93843.85,93692.31,94001.33,93851.9,93642.31,94918.805,91596.81,94024.32,57317.875,57154.062,57424.938,57284.15,57119.133,58226.19,56061.324,57562.117,31089.574,31071.049,31145.875,31124.14,31045.383,31686.623,30397.312,31263.545,3.71357206670431,0
0,42,78,92648.2,92510.266,92621.766,92513.71,92567.164,94426.26,92315.62,94565.73,56767.688,56657.145,56811.184,56711.613,56590.227,57810.242,56072.164,57692.87,30865.203,30786.652,30871.93,30757.674,30645.695,31426.133,29959.951,31133.145,3.71357206670431,0
0,42,79,93368.734,93158.375,93449.77,93292.87,93050.33,94596.375,91563.86,94274.33,56922.934,56774.78,56989.984,56833.535,56619.938,57915.168,55484.906,57425.477,30734.697,30655.94,30767.506,30692.473,30588.98,31402.742,29593.174,30979.977,3.71357206670431,0
0,42,80,93758.6,93534.64,93755.15,93531.766,93081.17,94608.64,91792.6,94794.664,57022.906,56831.93,57110.97,56945.688,56530.406,58104.67,55787.902,57657.94,30700.855,30558.035,30750.844,30637.828,30513.328,31562.018,29684.87,31007.814,3.71357206670431,0
0,42,81,93996.92,93788.484,93920.87,93702.47,92852.42,94851.37,93545.945,95217.484,57356.684,57216.293,57339.957,57210.81,56588.22,58238.504,56813.19,57942.734,30992.395,30918.605,30999.639,30880.83,30522.848,31597.62,30562.9,31215.836,3.71357206670431,0
0,42,82,94826.66,94713.625,94739.1,94630.09,93904.77,95069.195,93517.21,95088.164,57752.16,57653.926,57699.832,57595.44,57169.586,58212.406,56893.625,58081.117,31214.594,31149.082,31188.824,31123.105,30915.81,31600.104,30646.107,31439.068,3.71357206670431,0
0,42,83,94684.89,94550.4,94615.34,94470.89,94074.32,95077.44,93952.29,94917.85,57894.555,57852.266,57849.992,57800.605,57528.523,58065.06,57183.508,57991.85,31477.672,31445.691,31432.445,31397.258,31210.66,31509.754,30991.256,31536.248,3.71357206670431,0
0,42,84,94645.62,94646.19,94595.23,94593.125,94385.64,94598.1,94139.266,94936.24,57833.13,57800.875,57797.797,57772.637,57559.31,57883.85,57194.08,57979.81,31492.367,31464.63,31451.592,31423.13,31273.377,31427.168,30948.1,31527.348,3.71357206670431,0
0,42,85,94623.39,94620.9,94611.9,94623.97,94514.38,94396.945,93374.87,94122.02,57779.06,57758.582,57769.023,57754.566,57613.777,57644.56,56883.32,57491.723,31454.902,31419.613,31416.922,31377.387,31243.363,31338.164,30791.62,31180.855,3.71357206670431,0
0,42,86,94494.45,94446.945,94540.055,94499.44,94386.984,94537.56,92898.98,93672.58,57719.773,57696.22,57739.445,57707.46,57640.945,57690.46,56627.3,57068.277,31415.99,31395.291,31395.809,31376.043,31270.066,31283.002,30573.56,30826.807,3.71357206670431,0
0,42,87,94382.19,94349.24,94451.734,94415.14,94298.28,94654.62,93054.734,93950.75,57600.66,57567.203,57662.36,57614.445,57562.387,57822.688,56747.883,57217.633,31317.879,31297.387,31311.67,31293.662,31269.652,31363.934,30694.129,30785.72,3.71357206670431,0
1,42,88,94406.71,94308.625,94427.59,94329.125,94010.72,94683.55,93333.1,93753.62,57650.848,57596.645,57649.375,57589.418,57370.47,57907.94,56965.09,57007.113,31374.697,31376.87,31366.418,31363.934,31186.443,31478.914,30954.93,30677.674,3.71357206670431,0
1,42,89,94303.07,94212.07,94376.06,94278.55,94018,94759.03,92437.08,94187.55,57618.594,57542.043,57659.28,57591.56,57289.902,57951.836,56266.086,57327.11,31235.912,31171.955,31258.992,31184.166,30931.645,31464.734,30379.408,30806.21,3.71357206670431,1
0,42,90,93796.53,93534.07,93882.55,93650.55,93262.6,94673.01,92826.945,94125.09,57117.125,56938.594,57199.832,57019.562,56829.387,57966.69,56465.63,57536.688,30721.348,30673.43,30782.926,30706.135,30661.943,31498.164,30479.174,31078.19,3.71357206670431,1
0,42,91,93223.32,92978.68,93248.805,92959.71,92394.164,94309.77,92952.234,94149.805,56763.81,56604.145,56780.535,56581.797,56116.06,57642.55,56622.08,57566.4,30652.111,30565.902,30651.904,30544.893,30157.934,31308.875,30675.396,31223.598,3.71357206670431,0
0,42,92,92759.51,92422.516,92689.58,92320.41,90995.055,93896.54,93473.914,94094.44,56598.793,56412.5,56545.527,56332.332,55556.773,57412.492,56850.26,57452.242,30601.4,30502.668,30573.354,30435.604,29976.408,31209.107,30771.852,31057.7,3.71357206670431,0
0,43,1,93123.89,93019.67,93107.99,93023.89,92664.1,93814.35,92325.96,93991.18,57077.777,56974.19,57072.96,56985.434,56807.438,57552.75,56437.66,57337.95,31138.732,31065.46,31150.22,31091.748,31011.127,31385.355,30573.871,30925.125,3.73766961828337,0
0,43,2,93690.78,93556.484,93618.36,93488.85,92895.15,94031.984,91660.61,93904.39,57217.633,57124.484,57179.89,57093.168,56685.383,57549.67,56110.973,57233.69,31037.104,30979.871,31026.857,30954.205,30754.879,31321.605,30460.96,30859.2,3.73766961828337,0
0,43,3,93383.87,93159.72,93405.71,93154.35,92438.42,94253.836,92041.47,92906.64,57060.78,56876.76,57063.06,56895.363,56323.766,57665.836,56045.13,56607.09,30886.107,30769.885,30895.422,30794.414,30498.941,31295.422,30198.191,30593.637,3.73766961828337,0
0,43,4,92521.95,92342.82,92717.555,92508.16,92184.96,93972.59,90198.85,92650.305,56350.535,56182.574,56473.527,56311.855,56000.293,57480.613,54733.305,56416.51,30007.973,29919.383,30165.902,30030.637,30033.846,31083.365,29192.14,30302.512,3.73766961828337,0
0,43,5,90048.266,89887.53,90243.3,89944.24,89965.125,93274.86,90675.12,93248.04,54715.37,54600.676,54819.09,54632.13,54577.39,56893.36,54696.637,56701.844,29182.205,29126.318,29259.928,29160.678,29062.154,30370.922,29317.676,30258.527,3.73766961828337,0
0,43,6,89421.23,89162.016,89243.25,89028.484,89128.69,92954.73,91550.26,93493.07,54125.438,54090.64,54048.754,54004.188,54134.004,56583.938,55379.445,57018.758,29045.387,28975.322,29016.824,28908.88,28778.273,30305.514,29559.54,30732.836,3.73766961828337,0
0,43,7,91487.61,91277.26,91317.87,91118.24,90446.375,92821.96,89796.53,93631.195,55635.734,55480.223,55592.508,55463.76,55081.938,56542.047,54512.215,57301.547,29842.488,29752.035,29831.104,29754.416,29505.516,30460.547,29182.516,30996.225,3.73766961828337,0
0,43,8,89678.516,89570.66,89949.6,89826.61,90122.6,93212.98,91463.086,94274.14,54513.285,54447.438,54574.98,54535.5,54746.02,56746.945,55254.047,57387.2,29215.115,29167.922,29166.475,29162.127,29357.314,30490.559,29720.574,30951.62,3.73766961828337,0
0,43,9,91945.1,91866.555,91631.68,91578.61,90851.18,92944.58,92638.05,94318.586,55673.207,55597.46,55555.703,55476.207,55144.168,56268.63,55954.12,57607.22,29954.26,29901.479,29888.957,29839.28,29635.502,30300.03,29914.002,31093.715,3.73766961828337,0
0,43,10,93444.22,93208.766,93434.25,93187.12,92229.6,94362.266,92386.695,93891.75,56825.906,56665.977,56776.254,56612.71,55830.46,57519.156,56211.215,57593.03,30575.422,30458.89,30511.672,30415.63,29993.38,31039.38,30453.715,31248.436,3.73766961828337,0
0,43,11,92918.71,92789.2,92905.69,92775.6,92349.14,93916.65,92326.54,94088.12,56852.406,56750.156,56838.887,56729.414,56367.4,57590.625,56365.12,57602.938,30924.09,30851.023,30871.826,30816.56,30516.846,31310.531,30604.607,31198.553,3.73766961828337,0
0,43,12,93384.63,93244.4,93347.47,93211.83,92750.125,93917.03,93007.8,93413.945,57281.07,57201.438,57233.426,57160.887,56829.652,57621.137,56868.332,57223.656,31281.863,31254.127,31244.709,31219.664,31015.473,31392.705,30849.367,31061.217,3.73766961828337,0
0,43,13,93542.305,93516.44,93564.72,93525.06,93366.055,93898.45,93283.09,93621.234,57499.484,57467.23,57497.742,57469.64,57318.14,57701.438,56988.38,57208.133,31479.846,31486.262,31462.045,31468.46,31273.066,31433.17,30894.283,30896.56,3.73766961828337,0
0,43,14,93527.36,93486.36,93564.15,93505.91,93418.734,93821.625,92714.87,94260.34,57440.465,57410.22,57468.703,57430.96,57324.965,57625.02,56183.777,57466.293,31356.172,31354.412,31354.516,31348.41,31285.9,31435.033,30228.205,30979.666,3.73766961828337,0
0,43,15,93928.914,93931.21,93858.414,93879.484,93712.234,93951.71,92984.62,94529.516,57562.52,57542.844,57556.094,57537.227,57432.566,57720.04,56489.85,57700.5,31450.557,31420.129,31430.686,31407.607,31336.3,31518.861,30442.953,31137.492,3.73766961828337,0
0,43,16,94295.41,94263.6,94254.79,94227.586,93964.36,93950.75,93848.836,94626.836,57765.273,57756.574,57728.605,57731.016,57603.07,57720.04,56900.85,57900.58,31518.55,31503.752,31514.723,31501.268,31478.293,31554.773,30495.527,31329.988,3.73766961828337,0
1,43,17,94305.56,94394.07,94236.21,94307.664,94625.69,94065.7,93007.6,94488.13,57894.42,57901.65,57879.164,57891.477,57987.703,57802.48,56334.473,57882.645,31578.578,31568.746,31566.055,31560.57,31610.246,31558.81,30306.238,31411.746,3.73766961828337,0
1,43,18,94196.36,94164.94,94219.92,94201.914,94302.875,93993.48,92343.4,94401.35,57852.668,57825.633,57850.926,57830.184,57808.367,57750.82,56379.844,57705.184,31568.848,31549.29,31544.113,31525.59,31517.309,31542.562,30581.115,31301.838,3.73766961828337,1
1,43,19,93908.22,93881.78,93935.81,93916.84,93992.71,93945.77,91750.84,94046.734,57666.906,57657.54,57668.38,57672.13,57681.094,57644.56,56144.297,57385.594,31444.658,31431.203,31429.236,31420.75,31434.93,31429.236,30553.172,31060.492,3.73766961828337,1
0,43,20,93859.37,93760.9,93908.414,93814.92,93667.41,94287.36,92405.47,94790.445,57759.117,57652.32,57794.316,57709.867,57512.598,57889.87,56437.39,57888.668,31548.668,31480.467,31574.645,31515.965,31401.914,31626.701,30596.639,31292.73,3.73766961828337,1
0,43,21,94685.66,94629.14,94607.68,94563.62,94250.58,94319.55,93738.1,95401.586,58040.703,57973.117,58025.445,57969.637,57720.17,58125.418,57103.34,58378.094,31712.807,31657.543,31740.025,31664.27,31528.486,31794.256,30906.496,31698.008,3.73766961828337,0
1,43,22,95010.57,94963.06,94985.09,94951.19,94694.086,94315.71,93510.12,95134.14,58346.91,58296.855,58336.336,58297.926,58091.96,58029.86,57083.934,58327.637,31785.252,31784.734,31776.248,31774.488,31645.434,31776.973,30957.414,31819.508,3.73766961828337,0
0,43,23,94718.99,94698.11,94695.62,94693.51,94463.61,94270.12,92256.61,94486.984,58086.34,58038.16,58083.66,58051.14,57873.68,57881.844,56192.344,58009.652,31587.168,31571.332,31609.418,31587.58,31528.9,31565.848,30721.14,31696.662,3.73766961828337,1
0,43,24,94048.65,94041.18,94092.14,94090.03,93938.69,93842.125,93808.6,93784.66,57690.863,57676.14,57717.9,57710.938,57530.668,57586.875,57366.32,57386.93,31365.797,31381.838,31377.283,31388.564,31330.506,31353.998,31228.047,30955.55,3.73766961828337,0
0,43,25,94025.28,94002.29,94034.28,94005.734,93729.86,94201.34,94038.305,93239.8,57811.047,57782.004,57813.59,57774.375,57443.543,57892.55,57676.008,56747.613,31566.572,31541.113,31569.574,31539.871,31234.566,31611.074,31432.135,30480.105,3.73766961828337,0
0,43,26,94195.98,94099.42,94180.46,94067.42,93694.42,94591.016,93487.516,93910.52,57941.934,57855.477,57926.676,57851.46,57500.957,58146.43,57366.055,57282.94,31692.316,31619.768,31675.756,31583.752,31254.748,31811.746,31244.502,30812.008,3.73766961828337,0
0,43,27,93859.56,93704.57,93930.64,93762.625,93241.52,94580.48,92698.97,93877.57,57651.516,57466.562,57686.848,57556.766,57091.297,58165.836,56705.055,57487.04,31381.424,31260.234,31424.166,31330.195,30999.95,31797.98,30830.738,31084.504,3.73766961828337,0
0,43,28,93463.945,93212.02,93478.51,93230.414,92339.945,94601.94,92953.01,94186.016,57210.137,56984.9,57200.637,56974.324,56277.863,58151.65,56899.113,57641.348,30899.562,30776.51,30883.312,30697.234,30330.041,31768.797,30984.736,31166.986,3.73766961828337,0
0,43,29,93241.336,92955.305,93321.414,93004.92,92397.42,94708.836,92867.37,94401.35,57142.418,56963.62,57215.625,57022.906,56611.64,58276.914,56887.87,57753.9,31048.902,30970.455,31079.639,30990.428,30692.37,31857.387,31092.162,31331.438,3.73766961828337,0
0,43,30,92765.445,92555.48,92778.86,92576.93,92162.35,94532.39,93733.5,93448.43,56683.105,56518.094,56725.266,56565.6,56292.05,57932.832,56919.855,57124.484,30778.785,30697.338,30803.832,30694.336,30541.58,31499.508,30764.814,31013.3,3.73766961828337,0
0,43,31,92780.97,92918.52,92879.055,92967.945,92920.055,94305.56,93276.97,94445.03,56507.652,56494.402,56591.97,56574.703,56411.695,57628.9,56572.695,57376.223,30433.742,30470.273,30490.766,30513.742,30386.238,31058.32,30320.727,30763.986,3.73766961828337,0
0,43,32,93555.91,93389.234,93528.32,93367.39,92740.35,94393.875,92850.89,94604.234,56776.254,56665.04,56773.844,56665.574,56150.855,57327.375,56235.035,57673.062,30501.736,30429.705,30483.21,30412.215,30194.26,30768.746,30099.46,31019.717,3.73766961828337,0
0,43,33,93919.91,93734.08,93895.58,93718.555,92721.96,94765.93,93538.48,94582.97,57027.055,56847.32,56979.812,56818.277,56104.55,57823.758,56634.527,57914.766,30631.309,30482.28,30640.002,30486.316,30223.547,31210.764,30223.754,31313.533,3.73766961828337,0
0,43,34,94096.93,93964.93,94126.43,94010.336,93332.91,94673.39,93180.8,94812.86,57394.83,57259.79,57370.87,57225.13,56672.402,58057.297,57056.902,58142.145,30992.395,30874.826,30966.832,30834.154,30509.602,31551.875,30973.662,31519.172,3.73766961828337,0
0,43,35,93157.61,92882.695,93188.65,92909.71,92390.14,94264.75,93298.234,94448.09,57019.293,56835.81,57037.76,56862.44,56436.055,57966.023,56720.312,57838.75,30897.803,30762.537,30912.291,30782.512,30520.262,31582.82,30518.295,31372.523,3.73766961828337,0
0,43,36,93439.43,93313.94,93349.38,93199.375,92053.34,94390.43,94111.875,94485.45,57113.645,56950.906,57070.15,56885.195,55933.914,58029.46,57325.902,57786.688,30880.623,30773.922,30867.168,30725.176,30288.127,31547.84,30975.111,31235.395,3.73766961828337,0
0,43,37,94369.93,94346.37,94393.305,94353.45,93951.33,94783.36,93341.336,94343.875,57657.137,57602.668,57670.254,57606.684,57294.453,58214.016,56967.5,57719.234,31220.492,31172.266,31218.525,31167.504,30966.314,31688.486,30840.57,31132.006,3.73766961828337,0
0,43,38,93590.2,93376.2,93661.66,93468.734,93302.83,94763.82,92521.76,93978.73,57305.562,57184.844,57374.082,57251.625,57043.785,58191.797,56121.816,57435.645,31017.854,30978.838,31045.072,30983.287,30918.605,31631.564,30161.04,31058.32,3.73766961828337,0
0,43,39,93569.125,93306.664,93601.695,93378.695,92835.56,94797.54,90404.61,94300.58,56962.15,56783.613,57005.11,56812.523,56415.04,58190.06,54991.6,57567.07,30687.92,30614.957,30717.207,30634.207,30494.7,31523.934,29478.193,31125.383,3.73766961828337,0
0,43,40,93868.76,93543.836,93922.21,93627.75,92676.75,94810.76,91246.22,94381.805,57073.76,56845.445,57128.77,56925.746,56129.44,58189.254,55214.7,57510.727,30681.916,30525.643,30714.932,30508.36,30239.693,31568.436,29807.197,31051.902,3.73766961828337,0
0,43,41,93905.92,93716.45,93943.86,93747.87,93236.35,95016.9,92083.805,94695.805,57410.484,57266.215,57462.277,57333.53,56873.016,58352.53,56122.082,57693.004,31143.805,31018.578,31180.545,31042.588,30779.303,31750.064,30323.004,31208.797,3.73766961828337,0
0,43,42,93543.45,93273.516,93612.42,93359.34,92948.41,95072.45,92619.84,94977.43,57169.188,57043.652,57216.965,57081.66,56824.703,58282.137,56528.4,57986.633,31129.936,31075.19,31145.979,31094.438,30861.89,31661.475,30664.219,31541.941,3.73766961828337,0
0,43,43,92274.62,92001.05,92247.03,91949.125,91300.625,94138.12,94617.64,95463.086,56465.9,56305.03,56412.9,56225.535,55870.61,57626.625,57745.066,58303.547,30627.066,30550.584,30589.291,30502.875,30286.574,31183.338,31350.064,31511.1,3.73766961828337,0
0,43,44,91325.34,91496.805,91118.44,91369.79,92151.44,93828.336,94889.305,95353.31,55764.082,55916.516,55653.805,55774.52,56209.074,56949.3,58140.54,58219.77,30317.105,30336.355,30171.8,30205.334,30342.357,30576.871,31784.838,31424.89,3.73766961828337,0
0,43,45,92471.18,92407.195,92339.18,92216.19,92175.19,93069.3,94089.266,94661.7,56285.223,56259.26,56148.445,56129.71,56054.9,56794.457,57784.145,57691.266,30344.324,30316.588,30237.623,30229.344,30153.379,30570.87,31529.107,31019.613,3.73766961828337,0
0,43,46,92936.72,92830.77,92859.32,92726.37,92133.234,93982.75,93437.32,94257.86,56565.6,56502.3,56494.805,56415.58,56093.31,57455.05,57274.51,57457.06,30551.516,30535.06,30504.014,30451.025,30150.482,31043.727,31260.234,30851.541,3.73766961828337,0
