Ix,t,l,g.300.41N.1E,g.300.42N.1E,g.300.41N.2E,g.300.42N.2E,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.41N.1E,g.500.42N.1E,g.500.41N.2E,g.500.42N.2E,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.41N.1E,g.700.42N.1E,g.700.41N.2E,g.700.42N.2E,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,38,90,93938.875,93558.97,93825.84,93454.945,91462.32,95079.35,93180.41,94945.82,57027.19,56825.1,56980.883,56759.125,55833.406,57980.21,56504.44,57909.145,30964.658,30865.617,30950.066,30836.121,30353.639,31520.621,30427.842,31267.893,3.61091791264422,0
0,38,91,94324.72,94065.125,94314.56,94042.71,93421.61,95146.21,92733.07,94481.05,57706.387,57589.555,57699.16,57590.625,57074.297,58212.406,56393.895,57798.867,31313.637,31286.936,31306.39,31285.176,30948.928,31664.89,30338.63,31307.633,3.61091791264422,0
0,38,92,94047.31,93923.36,94115.32,93982.75,93865.31,94640.83,91446.23,94073.75,57553.82,57418.383,57594.906,57478.605,57358.56,58059.305,55761.67,57584.066,31294.8,31205.072,31330.299,31236.533,31189.86,31706.598,30117.365,31271.307,3.61091791264422,0
0,39,1,92745.52,92509.88,92857.41,92613.52,92081.89,94001.91,89603.99,92522.91,56547.535,56317.746,56632.785,56433.242,56024.52,57561.85,54376.105,56415.58,30553.482,30394.932,30604.71,30430.223,30192.396,31371.902,28951.934,30442.643,3.63758615972639,0
0,39,2,92350.68,92104.69,92518.695,92297.8,92136.68,93761.28,89464.72,92145.305,56460.812,56264.613,56602.54,56408.617,56330.06,57450.5,54516.363,56172.535,30532.576,30416.148,30640.105,30511.879,30453.3,31200.828,29340.86,30338.113,3.63758615972639,0
0,39,3,92521.95,92361.98,92648.586,92498,92171.55,93444.984,90664.01,92440.914,56633.855,56519.7,56698.633,56595.848,56436.188,57308.105,55264.35,56120.61,30656.56,30615.785,30720.002,30694.75,30637.31,31066.807,29835.037,30154.725,3.63758615972639,0
0,39,4,92965.266,92871.77,93005.12,92927.72,92822.73,93738.67,91270.74,91235.11,56786.69,56768.492,56853.742,56844.508,56875.29,57327.242,55499.496,55626.5,30802.486,30817.906,30845.953,30887.453,30963.727,31079.95,29929.215,29927.145,3.63758615972639,0
0,39,5,92721.766,92730.77,92919.86,92916.22,93118.336,93940.41,91249.86,93166.234,56574.434,56579.656,56718.973,56709.473,56912.363,57397.1,55362.72,56544.457,30499.148,30535.475,30598.709,30630.377,30924.918,31177.129,29726.162,30502.668,3.63758615972639,0
0,39,6,92368.11,92216.57,92182.664,92040.7,92663.72,93254.555,91837.625,94336.21,56201.445,56131.72,56183.914,56110.17,56498.418,56991.992,55747.754,57424.67,30220.754,30201.71,30183.186,30195.709,30555.967,30937.44,29955.191,30967.453,3.63758615972639,0
0,39,7,92657.97,92406.43,92710.46,92451.83,91989.93,93788.3,92701.46,93928.336,56557.973,56420.93,56543.387,56427.22,56059.45,57114.45,56498.418,57395.496,30664.53,30602.227,30652.732,30583.807,30301.479,30920.57,30513.742,31026.754,3.63758615972639,0
0,39,8,93425.055,93402.64,93280.61,93259.15,92766.59,93446.13,94052.67,94631.055,57127.164,57080.723,57089.42,57054.223,56637.47,57199.164,57152.188,57763.668,31016.3,30959.588,30994.361,30924.4,30645.902,31096.3,30929.574,31257.129,3.63758615972639,0
0,39,9,94349.43,94237.36,94288.89,94189.84,93691.93,93691.35,92737.48,94976.47,57445.15,57354.14,57392.016,57322.69,56944.75,57403.39,56207.47,58004.164,31025.512,30990.738,31006.986,30957.31,30766.781,31221.01,30140.754,31392.498,3.63758615972639,0
0,39,10,93376.586,92893.62,93407.625,92979.06,91822.49,94459.97,91141.04,94720.14,56653.53,56362.445,56678.02,56398.715,55872.754,57499.484,55412.77,57868.19,30540.234,30356.535,30557.209,30386.549,30064.48,30949.549,29878.71,31386.494,3.63758615972639,0
0,39,11,91431.664,90710.75,91254.65,90659.22,89236.734,94018.19,91922.11,94430.664,55568.953,55135.203,55435.926,55105.76,54279.48,57304.758,55890.152,57796.19,29941.738,29810.197,29896.201,29768.49,29260.963,30860.234,30451.957,31348.203,3.63758615972639,0
0,39,12,92114.08,91791.07,91779,91477.07,89608.98,93638.48,93226.01,94195.98,56111.645,55920.13,55881.85,55743.336,54701.586,57319.08,56899.914,57807.434,30429.602,30316.795,30338.113,30232.861,29686.111,30871.309,30903.805,31419.613,3.63758615972639,0
0,39,13,93121.79,92794.76,93060.87,92725.79,91125.33,94155.36,92531.336,93539.24,56759.125,56506.582,56689.4,56432.84,55470.586,57632.38,56366.06,57372.344,30713.068,30573.871,30638.553,30484.35,29977.338,31162.848,30418.838,31215.836,3.63758615972639,0
0,39,14,92585.17,92288.8,92581.336,92290.33,91058.28,93714.34,91342.2,93490.766,56403.53,56184.312,56379.574,56156.61,55330.867,57233.83,55638.277,57248.816,30503.703,30355.605,30484.143,30348.67,29873.639,31058.63,30137.648,31085.125,3.63758615972639,0
0,39,15,92130.36,91688.766,92175.766,91734.75,90335.83,93583.875,90674.734,93535.79,56104.418,55816.543,56126.9,55836.887,55143.902,57135.594,55593.043,57196.62,30359.02,30255.527,30361.297,30246.523,29932.838,31000.777,30258.012,30968.799,3.63758615972639,0
0,39,16,92532.1,92118.1,92433.055,91988.016,90438.516,93745.57,92498,94021.64,56518.63,56279.6,56479.414,56228.88,55658.89,57369.8,56334.074,57628.098,30756.742,30657.182,30716.69,30628.514,30311,31225.46,30727.97,31208.281,3.63758615972639,0
0,39,17,93884.47,93685.03,93760.9,93572,92275.96,94131.03,93658.016,94691.98,57326.707,57193.008,57266.215,57152.723,56468.977,57620.066,57230.215,58103.74,31237.982,31178.889,31204.451,31138.422,30892.215,31366.418,31205.693,31563.674,3.63758615972639,0
0,39,18,94362.266,94243.68,94290.805,94166.28,93297.27,94536.22,93849.79,94571.28,57860.43,57760.59,57794.85,57696.887,57071.89,57876.086,57486.367,58086.203,31573.61,31541.113,31549.393,31518.55,31216.56,31471.877,31248.85,31635.395,3.63758615972639,0
0,39,19,94536.984,94480.47,94496.56,94429.125,93922.98,94581.625,93591.16,94817.66,58053.684,58010.457,58021.43,57990.516,57513.27,57954.78,57123.414,57819.21,31598.965,31587.787,31574.748,31565.744,31365.693,31468.254,30971.695,31364.762,3.63758615972639,0
0,39,20,94775.89,94752.9,94780.87,94762.86,94602.32,94725.88,92887.29,94728.375,58250.15,58203.44,58263.664,58230.207,58047.527,58101.73,56530.27,57904.727,31636.947,31613.766,31663.959,31652.678,31658.68,31625.666,30450.922,31429.236,3.63758615972639,0
0,39,21,94932.22,94811.14,94926.28,94849.266,94602.7,94988.734,92269.64,94878.766,58299.934,58216.156,58350.926,58258.98,58072.152,58371.402,56545.395,58236.633,31907.787,31874.566,31901.371,31860.078,31706.805,31853.04,30783.34,31874.566,3.63758615972639,0
0,39,22,94266.29,94044.44,94344.836,94125.28,93623.914,94975.9,93345.36,94840.836,58031.6,57844.637,58067.87,57909.68,57500.42,58476.594,57188.86,58357.348,31848.9,31691.385,31874.67,31755.342,31430.893,31908.615,31178.371,32000.621,3.63758615972639,0
0,39,23,93422.375,93205.89,93299,93056.46,92922.35,94532.97,93899.41,94517.445,57397.77,57234.227,57370.47,57208.53,56907.543,58064.258,57363.777,58153.254,31273.584,31179.82,31264.89,31162.33,30875.861,31707.633,31121.139,31829.857,3.63758615972639,0
0,39,24,93592.69,93552.08,93541.16,93512.61,93187.69,93704.19,92052.58,94145.59,57156.875,57096.65,57113.38,57057.836,56832.598,57561.047,56056.637,57707.324,30935.578,30860.545,30938.268,30850.816,30659.77,31412.781,30189.291,31278.035,3.63758615972639,0
0,39,25,93336.74,93226.77,93367.2,93262.21,92968.33,93798.83,92338.23,93925.85,57003.1,56900.316,57029.598,56935.383,56724.863,57555.023,56071.36,57400.848,30831.463,30743.184,30851.438,30773.404,30665.15,31325.434,30108.98,30991.152,3.63758615972639,0
0,39,26,93502.45,93344.41,93581.96,93428.51,93033.85,94168.96,92336.5,93615.875,57102.137,56962.414,57148.844,57028.125,56733.562,57771.832,56095.316,57148.844,30892.11,30808.799,30915.604,30849.781,30748.049,31508.822,30214.336,30816.043,3.63758615972639,0
0,39,27,93820.86,93681.97,93826.414,93699.016,93137.88,94287.36,92976.95,93949.414,57350.664,57176.145,57384.387,57220.445,56812.12,58004.434,56436.453,57379.438,31121.863,31001.916,31149.6,31023.34,30821.322,31670.893,30319.9,30973.662,3.63758615972639,0
0,39,28,94236.016,94113.59,94223.56,94099.42,93353.984,94459.016,93589.05,94031.41,57673.332,57528.793,57695.547,57550.742,57011.266,58206.25,57110.3,57328.043,31349.445,31257.957,31373.455,31271.41,30963.934,31794.98,30829.705,30971.488,3.63758615972639,0
0,39,29,94118.38,93962.82,94143.87,94000.945,93649.4,94635.46,93450.92,93890.41,57853.87,57696.887,57898.17,57744.934,57238.914,58292.707,57044.453,57171.195,31470.945,31391.67,31520.932,31425.719,31035.137,31876.945,30947.168,30914.154,3.63758615972639,0
0,39,30,94099.23,93951.71,94160.73,94003.25,93253.78,94768.23,93320.65,93213.17,57725.258,57548.6,57772.367,57587.01,56871.14,58216.824,56835.273,56876.76,31284.555,31169.781,31327.814,31202.277,30756.328,31754.516,30710.791,30840.984,3.63758615972639,0
0,39,31,92785.375,92572.91,93105.88,92872.35,92946.875,94768.414,90143.87,93800.94,56473.527,56319.617,56732.09,56580.055,56754.574,58135.59,54699.848,57184.043,30275.502,30170.766,30435.5,30322.28,30402.59,31653.506,29378.324,30847.816,3.63758615972639,0
0,39,32,93103.586,92755.484,93261.445,92969.484,92574.445,95314.04,91205.03,93951.516,56612.445,56344.645,56788.164,56527.594,56343.844,58290.434,55448.37,57253.633,30499.252,30383.236,30580.494,30452.266,30354.777,31723.57,29836.072,30926.264,3.63758615972639,0
0,39,33,93624.3,93171.41,93691.93,93209.914,91622.87,95747.97,92364.47,94294.83,57039.504,56755.51,57095.71,56754.44,55915.176,58427.21,56535.758,57464.02,30826.91,30683.469,30818.424,30684.4,30363.678,31841.965,30814.18,31090.92,3.63758615972639,0
0,39,34,94654.05,94330.08,94702.516,94382.58,93413.56,96133.04,93766.07,94538.14,57685.51,57502.562,57716.56,57532.81,57032.543,58520.758,57369.8,57607.754,31326.572,31236.12,31321.088,31230.842,30947.582,31965.535,31268.824,31234.361,3.63758615972639,0
0,39,35,94956.36,94765.93,94907.89,94742.94,94264.37,96048.36,93994.43,95015.94,57845.44,57762.465,57800.742,57721.38,57298.47,58404.727,57503.23,57829.914,31371.695,31284.658,31321.191,31244.398,30932.37,31877.877,31218.629,31267.893,3.63758615972639,0
0,39,36,94607.875,94329.31,94664.96,94405.945,93649.4,95966.94,92311.79,95150.81,57741.72,57583.13,57754.97,57599.86,57078.18,58277.85,56389.344,57821.35,31252.367,31134.18,31253.402,31128.695,30706.652,31745.406,30490.87,31155.604,3.63758615972639,0
0,39,37,92837.484,92284.58,92830.01,92247.03,91569.03,95683.98,92978.1,95224.57,56301.15,55990.926,56206.4,55930.566,55755.113,58087.676,56824.168,57867.39,30172.525,30090.975,30151.31,30059.512,29959.229,31521.76,30762.537,31184.994,3.63758615972639,0
0,39,38,93301.49,93240.375,93265.47,93177.34,92362.36,95142,94071.445,95249.86,56910.62,56827.645,56844.91,56754.305,55956.13,57828.844,57369.53,57848.652,30612.99,30601.504,30564.764,30542.201,30022.668,31208.695,31103.441,31168.746,3.63758615972639,0
0,39,39,94205.94,94142.91,94199.42,94120.49,93264.516,94785.086,94210.54,95027.05,57325.234,57222.984,57292.043,57199.03,56688.33,57625.957,57451.305,57649.508,30919.328,30875.137,30887.35,30842.123,30535.578,31118.346,31118.863,31077.568,3.63758615972639,0
0,39,40,94299.43,94312.45,94340.81,94334.3,93830.83,95236.445,94498.29,94174.33,57536.02,57466.562,57525.312,57456.523,56988.51,57910.215,57627.027,57534.01,31098.992,31043.209,31082.434,31015.473,30677.674,31369.521,31235.5,31081.709,3.63758615972639,0
0,39,41,94414.76,94476.26,94436.79,94469.17,94008.23,95025.33,94828.19,95111.34,57572.42,57524.91,57573.492,57522.234,56998.15,58109.895,57710.67,57984.895,31160.363,31068.668,31134.904,31026.34,30672.602,31532.42,31274.62,31255.887,3.63758615972639,0
0,39,42,94663.24,94700.41,94624.734,94678.375,94385.26,94642.36,94196.36,94840.26,57667.176,57633.72,57641.883,57609.227,57283.477,57925.74,57383.184,58022.633,31187.582,31123.52,31177.854,31119.277,30881.762,31539.56,30898.01,31256.3,3.63758615972639,0
0,39,43,94550.78,94342.73,94538.91,94346.37,93689.82,94850.8,92777.33,95312.31,57530.133,57318.14,57538.695,57354.676,56795.93,58006.17,56488.383,58257.375,30996.95,30874.207,31000.467,30884.244,30594.465,31446.004,30504.738,31526.934,3.63758615972639,0
0,39,44,92728.86,92316.38,92632.875,92269.445,91388.945,94975.516,93704,95824.41,56619.535,56409.42,56580.457,56356.02,55769.434,57975.258,56803.957,58304.484,30520.055,30453.3,30496.975,30419.252,30091.285,31277,30731.8,31413.506,3.63758615972639,0
0,39,45,94310.16,93941.17,94121.836,93730.24,91762.336,95437.22,94540.82,95883.22,57085.406,56908.48,56965.895,56794.723,56089.16,57899.91,57355.883,58438.72,30778.268,30716.277,30720.52,30654.7,30338.941,31109.031,30884.451,31416.508,3.63758615972639,0
0,39,46,95013.26,94768.23,94981.836,94728.19,93537.7,95718.84,94117.234,95875.17,57876.223,57696.887,57836.742,57662.625,56771.438,58406.2,57272.637,58490.11,31266.34,31160.57,31238.5,31125.28,30702.305,31445.797,31068.047,31526.312,3.63758615972639,0
0,39,47,94682.78,94397.13,94666.11,94384.11,93354.17,95579.18,93691.164,95356.19,57744.26,57573.76,57728.07,57549.54,56894.027,58220.438,57062.79,58144.688,31331.127,31256.094,31299.871,31210.143,30805.9,31541.63,30972.627,31400.363,3.63758615972639,0
0,39,48,94374.15,94211.11,94420.51,94258.05,93542.11,95342.01,93299.57,95414.04,57631.44,57502.965,57644.96,57507.65,57029.195,58208.93,56784.953,58209.598,31321.812,31236.533,31320.777,31241.502,31000.467,31547.53,30728.799,31313.016,3.63758615972639,0
1,39,49,94630.29,94431.234,94638.72,94447.33,93818.76,95115.75,93031.74,95199.28,57726.195,57643.49,57719.234,57650.715,57344.24,58166.504,56481.688,58055.023,31359.275,31318.81,31394.049,31348.824,31233.326,31550.324,30289.783,31284.555,3.63758615972639,0
0,39,50,94531.43,94317.44,94604.42,94404.03,94106.51,95257.52,90937.97,95037.97,57606.15,57454.918,57659.68,57536.42,57450.234,58159.945,55227.95,57914.23,31106.03,31058.217,31177.957,31129.006,31175.266,31461.217,29557.469,31245.537,3.63758615972639,1
0,39,51,94240.42,93932.94,94356.516,94077.01,93576.59,95291.43,92498.58,95418.06,57330.188,57111.504,57407.273,57202.777,56904.2,58194.477,56157.414,58027.453,30851.852,30770.816,30880.83,30813.352,30811.594,31617.387,30192.086,31287.348,3.63758615972639,0
0,39,52,94557.87,94315.91,94501.35,94277.4,93483.875,95347.945,93503.414,95840.88,57577.508,57449.562,57567.07,57456.793,57121.543,58267.28,56687.258,58345.035,31176.922,31123.623,31163.883,31110.895,30962.383,31649.883,30474.207,31466.701,3.63758615972639,0
0,39,53,95252.92,95126.29,95209.82,95105.41,94414.375,95525.92,94269.35,95927.86,57983.42,57840.22,57961.203,57840.49,57390.41,58241.184,57267.418,58574.156,31426.443,31361.242,31416.508,31345.926,31110.688,31553.22,30879.484,31687.762,3.63758615972639,0
0,39,54,95039.695,94793.7,94988.734,94781.25,94237.164,95445.65,93634.266,95435.12,58017.816,57853.07,58013.535,57857.484,57445.55,58154.594,57096.246,58328.977,31413.402,31351.203,31418.992,31350.168,31066.703,31397.982,31008.746,31604.45,3.63758615972639,0
0,39,55,94686.805,94421.27,94731.83,94460.36,93436.36,95396.23,93920.29,94790.83,57780.8,57628.363,57816.8,57667.58,57095.844,58163.56,57215.895,57874.617,31349.34,31235.602,31373.145,31262.82,30934.854,31391.36,30932.576,31247.4,3.63758615972639,0
0,39,56,94417.83,94225.29,94502.695,94294.83,93819.71,95288.17,93522.766,94671.67,57555.426,57449.43,57607.22,57502.695,57172.934,58161.285,56773.98,57748.277,31198.346,31147.426,31230.635,31177.129,30950.895,31478.914,30583.6,31177.854,3.63758615972639,0
0,39,57,94037.734,93699.78,94071.83,93765.305,93069.87,95290.86,94469.36,95203.305,57265.812,57062.254,57282.008,57064.527,56561.855,58152.85,57309.04,58026.113,30975.215,30836.95,30991.463,30840.156,30518.398,31589.96,30854.232,31363.934,3.63758615972639,0
0,39,58,94954.055,94751.17,94826.66,94603.66,93098.6,95137.59,95439.14,95546.62,57692.07,57485.566,57598.387,57393.62,56507.387,58167.04,58006.305,58302.61,31015.059,30903.805,30946.547,30825.564,30332.836,31633.014,31330.506,31548.357,3.63758615972639,0
0,39,59,95418.26,95237.59,95370.74,95180.695,94170.69,95627.27,94786.234,95263.266,58019.824,57859.36,57977.133,57817.6,57163.566,58193.27,57533.61,58304.617,31163.78,31095.99,31123.727,31062.77,30661.53,31313.738,31083.78,31631.254,3.63758615972639,0
0,39,60,94573.39,94374.914,94625.88,94412.46,93682.35,95349.29,93335.98,94947.93,57690.863,57502.43,57720.17,57536.42,56904.465,58186.445,56808.91,57964.15,31113.584,31016.3,31116.793,31015.266,30711.102,31339.303,30618.787,31414.334,3.63758615972639,0
0,39,61,93912.44,93708.98,93961.87,93758.02,93237.5,95062.49,91783.41,94546.95,57240.785,57052.082,57316.535,57126.094,56777.324,58064.523,56134.527,57635.055,30927.402,30800.934,30996.639,30869.445,30660.908,31421.371,30450.715,31148.15,3.63758615972639,0
0,39,62,92946.3,92566.78,93079.83,92728.664,92468.305,94766.31,91092.19,94268.77,56582.598,56329.656,56670.125,56453.184,56277.195,57930.156,55731.695,57458.934,30508.566,30411.076,30521.814,30461.27,30377.855,31383.805,30425.36,30972.834,3.63758615972639,0
0,39,63,92755.484,92310.06,93052.625,92611.03,92576.55,94970.15,93004.54,94449.625,56453.984,56174.543,56597.453,56345.312,56356.29,58049.8,56714.023,57652.99,30542.305,30429.291,30559.07,30479.588,30447.299,31512.342,30901.527,31020.855,3.63758615972639,0
0,39,64,91752.375,91722.87,91486.46,91487.8,92903.38,95173.414,95424.96,95305.414,56238.65,56121.414,56114.453,55998.688,56672.938,58186.176,58142.68,58282,30789.549,30766.781,30722.797,30708.307,30739.045,31585.512,31696.248,31492.264,3.63758615972639,0
0,39,65,94570.13,94548.1,94141.76,94192.72,94349.625,95016.13,95746.625,95767.125,57573.227,57592.9,57260.727,57344.24,57499.215,57846.914,58592.758,58669.98,31248.746,31307.736,31130.04,31215.732,31230.22,31398.707,31968.951,31829.443,3.63758615972639,0
1,39,66,94616.875,94513.805,94396.75,94331.805,93926.805,94976.28,95501.78,95580.336,57864.176,57859.492,57729.008,57743.46,57591.023,57805.156,58538.96,58600.523,31450.35,31493.402,31368.9,31427.582,31407.607,31110.066,31872.393,31813.61,3.63758615972639,0
0,39,67,94799.26,94771.29,94724.734,94713.81,94483.34,94183.91,94810.375,94871.3,58074.426,58085.668,58001.62,58042.17,57941.934,57377.16,58154.324,58069.875,31554.566,31578.059,31511.824,31546.805,31514.309,31079.018,31554.566,31440.518,3.63758615972639,1
0,39,68,94604.04,94547.14,94501.55,94470.125,94242.15,94349.05,94761.52,94430.086,57958.527,57956.52,57913.562,57924.133,57871.54,57656.066,58007.777,57608.824,31542.562,31540.803,31502.613,31513.584,31453.559,31251.334,31422.096,31256.3,3.63758615972639,0
0,39,69,94305.37,94229.31,94235.83,94174.33,94344.45,94740.83,94300.39,94298.47,57885.86,57878.363,57840.89,57837.41,57786.152,57879.164,57666.64,57558.906,31427.168,31426.96,31408.436,31417.75,31437.414,31372.006,31193.17,31210.453,3.63758615972639,0
1,39,70,94252.68,94151.72,94220.12,94106.7,94173.56,94604.04,94149.04,94504.61,57805.824,57763.266,57810.375,57778.39,57677.883,57976.33,57543.516,57503.766,31466.805,31464.527,31455.316,31453.041,31359.793,31508.822,31101.58,31121.035,3.63758615972639,0
0,39,71,94182.375,94125.86,94163.79,94111.875,94152.87,94686.805,94192.336,94645.42,57857.617,57839.82,57828.58,57822.555,57833.13,57998.145,57538.562,57950.766,31574.955,31593.688,31575.68,31572.678,31539.25,31611.488,31197.932,31400.674,3.63758615972639,1
0,39,72,94195.4,94131.8,94115.32,94066.85,94241.38,94658.26,93912.82,94946.78,57889.07,57871.27,57857.35,57861.77,57937.25,57957.86,57512.867,57947.02,31682.588,31712.393,31654.127,31691.902,31666.34,31610.143,31410.402,31276.896,3.63758615972639,0
0,39,73,94066.47,94007.46,94037.34,93988.875,93806.875,94464,93631.39,94735.47,57643.086,57586.61,57614.312,57575.367,57572.824,57831.254,57297.26,58031.6,31404.502,31387.736,31384.527,31378.525,31389.807,31451.074,31238.81,31581.578,3.63758615972639,0
0,39,74,93543.836,93527.36,93560.89,93537.9,93274.86,94343.3,93489.81,93905.92,57164.902,57158.88,57210.137,57180.695,57010.19,57731.95,57164.902,57456.656,31108.514,31087.297,31121.553,31093.094,30924.814,31327.09,31025.305,31177.75,3.63758615972639,0
0,39,75,93317.01,93357.43,93328.5,93363.945,93498.43,94149.42,93233.09,93646.52,56918.52,56908.21,56934.98,56919.32,56928.824,57534.95,56838.484,57157.273,30869.549,30864.375,30873.586,30860.648,30678.398,31279.586,30657.596,30784.064,3.63758615972639,0
0,39,76,93788.1,93573.15,93892.7,93701.7,93447.664,95099.66,92946.11,93446.7,57410.484,57290.973,57430.426,57314.395,57083.133,58188.453,56884.66,57165.438,31168.953,31125.693,31166.78,31118.242,31006.78,31715.498,30812.525,30898.217,3.63758615972639,0
0,39,77,94042.52,93792.51,94128.92,93913.016,93729.48,95702.945,93900.945,94199.42,57571.754,57420.254,57629.97,57486.902,57390.41,58614.977,57451.707,57658.21,31433.895,31379.871,31483.88,31422.096,31310.842,32047.605,31261.371,31217.594,3.63758615972639,0
0,39,78,94060.336,93779.29,94126.24,93879.68,93502.266,95517.69,93521.234,93935.81,57622.074,57478.74,57646.03,57495.74,57169.453,58557.293,57223.254,57608.56,31426.96,31367.762,31441.45,31356.275,31120.52,32000.207,31149.186,31304.219,3.63758615972639,0
0,39,79,93506.09,93339.61,93398.05,93282.71,93052.625,95067.09,93120.06,94542.55,57008.586,56892.555,56986.37,56872.746,56724.33,58160.75,57067.605,57764.605,30931.852,30820.08,30936.611,30808.902,30790.584,31662.613,30955.654,31180.338,3.63758615972639,0
0,39,80,93620.85,93469.89,93684.84,93534.26,93038.836,95016.9,93351.875,94989.31,57237.04,57133.32,57266.75,57167.848,56972.32,58258.582,57076.04,57903.523,31101.27,31026.34,31087.297,31023.855,30890.559,31767.037,30966.832,31219.768,3.63758615972639,0
0,39,81,93494.984,93212.59,93435.59,93145.54,92712.57,95007.51,94343.49,95158.09,57190.062,57072.56,57167.58,57028.527,56800.88,58276.516,57555.56,58251.086,31168.332,31108.824,31157.672,31090.092,30806.625,31777.904,31274.826,31480.674,3.63758615972639,0
1,39,82,94537.56,94515.914,94420.51,94412.46,93793.47,94492.54,95074.56,95197.555,57553.953,57515.41,57494.13,57440.867,56914.637,58045.92,58042.844,58304.35,31202.38,31103.441,31140.389,31055.629,30651.697,31569.676,31499.922,31538.422,3.63758615972639,0
0,39,83,95006.164,94898.69,94987.77,94880.68,94026.234,94944.67,94332.766,95100.805,57948.758,57855.477,57894.957,57798.332,57015.812,58059.305,57697.555,58177.746,31308.15,31240.674,31256.404,31201.139,30642.59,31510.375,31402.328,31426.34,3.63758615972639,1
0,39,84,94708.64,94558.06,94748.11,94622.625,94118.195,94835.086,93938.11,95072.07,57843.03,57738.242,57852,57736.234,57229.812,58067.734,57324.832,58013.266,31291.592,31256.404,31273.377,31233.12,30788.41,31545.148,31289.107,31311.152,3.63758615972639,0
1,39,85,94455.76,94340.62,94445.22,94318.2,93678.71,94781.63,94758.266,94453.65,57687.52,57565.598,57690.33,57551.543,56900.85,58088.48,57718.3,57848.52,31277.31,31175.266,31234.566,31147.736,30672.498,31544.527,31269.238,31287.762,3.63758615972639,0
0,39,86,94603.47,94487.56,94516.49,94399.44,93675.45,95019,94614.96,94177.01,57813.855,57717.363,57772.1,57661.82,57092.367,58202.1,57646.832,57737.84,31413.713,31283.934,31345.201,31211.178,30819.252,31717.982,31265.201,31265.408,3.63758615972639,1
0,39,87,94295.41,94137.93,94358.82,94211.305,93752.85,95106.37,93721.43,94812.29,57734.36,57627.695,57768.35,57642.418,57154.598,58274.105,57197.69,57903.39,31388.46,31286.418,31371.902,31262.717,30826.703,31747.373,30961.969,31248.953,3.63758615972639,0
0,39,88,93696.91,93464.33,93757.26,93519.89,92687.86,94960.38,93534.836,94842.37,57112.44,56972.99,57125.957,56957.73,56379.71,58132.51,57093.168,57959.465,30763.469,30738.217,30761.709,30737.492,30269.498,31601.45,31003.262,31393.531,3.63758615972639,0
0,39,89,92855.68,92607.586,92675.59,92364.664,91220.55,93967.04,93464.14,94679.14,56631.312,56477.004,56512.74,56318.28,55715.766,57425.61,57077.11,57858.29,30479.07,30434.879,30405.074,30357.57,29997.83,30957.621,30933.094,31291.902,3.63758615972639,0
0,39,90,93246.695,93139.6,93213.555,93076.57,92203.164,94262.07,93498.05,93480.04,56955.992,56844.242,56921.46,56799.54,56209.477,57476.465,56946.223,57091.297,30695.475,30626.238,30664.219,30587.428,30261.943,31055.732,30765.746,30898.734,3.63758615972639,0
0,39,91,93558.78,93453.8,93490.766,93369.305,92290.91,94298.85,93696.91,93700.74,57130.508,57004.035,57091.965,56966.027,56340.496,57806.496,56854.01,57003.5,30980.184,30899.77,30961.451,30871.723,30537.752,31459.457,30583.703,30694.025,3.63758615972639,0
0,39,92,93864.92,93792.51,93872.97,93786.375,93108.375,94521.47,92771.96,94118.96,57290.035,57180.293,57291.508,57172.13,56637.07,57933.77,56048.875,57227.137,31079.846,30977.596,31078.914,30966.625,30643.625,31557.879,30010.664,30733.664,3.63758615972639,0
0,40,1,93813.195,93656.1,93946.54,93773.54,93533.69,94839.69,90407.1,92080.164,57354.676,57237.04,57483.156,57375.42,57304.758,58362.97,55358.97,56182.04,31239.432,31146.6,31344.373,31262.406,31241.916,32011.59,29969.162,30407.145,3.66356164612965,0
0,40,2,92724.45,92234.96,92971.016,92604.52,92691.5,94646.95,90737.57,93420.08,56699.836,56358.43,56881.18,56527.594,56577.914,58307.43,55186.863,57324.832,30875.654,30716.379,30990.635,30791.62,30714.621,31985.717,29771.7,31056.664,3.66356164612965,0
0,40,3,92795.52,92438.99,92947.445,92632.875,92157.945,94499.44,90775.51,93525.445,56833.535,56561.855,56928.555,56692.074,56375.83,58257.375,55306.375,57451.84,30807.764,30646.004,30858.992,30665.979,30471.516,31959.533,29858.012,31271.203,3.66356164612965,0
0,40,4,92881.164,92698.2,92871.2,92682.69,91901.23,94067.81,91762.72,93530.234,56775.99,56567.742,56768.223,56566.004,55918.254,57870.47,55858.97,57489.715,30685.332,30576.871,30684.607,30555.346,30104.324,31561.604,30136.613,31211.592,3.66356164612965,0
0,40,5,92455.664,92202.2,92512.18,92282.664,91682.64,93767.6,89687.14,93093.24,56340.23,56097.324,56408.75,56186.32,55694.49,57507.78,54575.785,57078.312,30320.727,30196.95,30362.746,30223.96,29993.484,31265.201,29353.691,30962.277,3.66356164612965,0
0,40,6,91700.65,91261.734,91820.38,91423.81,90928.77,93575.26,89614.15,92526.36,55780.543,55508.594,55872.35,55603.617,55268.5,57303.82,54704.53,56546.598,30019.46,29924.764,30063.238,29951.258,29752.035,30982.77,29434.002,30574.285,3.66356164612965,0
