Ix,t,l,g.300.42N.9W,g.300.43N.9W,g.300.42N.8W,g.300.43N.8W,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.42N.9W,g.500.43N.9W,g.500.42N.8W,g.500.43N.8W,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.42N.9W,g.700.43N.9W,g.700.42N.8W,g.700.43N.8W,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,1,73,93172.94,92913.54,93006.45,92704.52,90326.445,94459.97,92564.48,94663.43,56629.574,56451.71,56516.754,56328.05,54911.3,57830.316,56212.953,57697.29,30543.133,30455.371,30492.836,30404.867,29441.143,31182.406,30336.148,31061.113,-Inf,0
0,1,74,93669.516,93310.49,93552.08,93180.41,91424.96,94335.06,92430.945,94788.914,56636.535,56266.62,56545.797,56181.37,55446.094,57688.055,55606.293,57755.1,30309.033,30091.285,30265.773,30074.518,29754.83,31101.27,29628.775,31046.521,-Inf,0
0,1,75,93621.234,93197.266,93622.195,93192.29,91347.76,95008.27,92132.27,94863.82,56672.8,56420.797,56655.805,56413.3,55664.508,58094.77,55876.77,57841.56,30419.355,30245.178,30411.387,30244.35,29988.93,31445.898,29883.367,31180.855,-Inf,0
0,1,76,93611.08,93188.65,93641.55,93203.59,92248.56,95297.56,92275.58,94620.71,56857.492,56650.05,56876.496,56655.54,56053.293,58468.027,56250.83,57924.535,30716.379,30605.643,30743.908,30623.65,30316.38,31826.959,30351.879,31386.184,-Inf,0
0,1,77,93090.56,92881.734,93179.07,92942.47,92862,95361.74,92430.76,94362.08,56587.418,56453.85,56623.82,56492.13,56598.66,58494.66,56171.332,57684.305,30493.871,30377.648,30517.57,30414.596,30588.877,31840.104,30157.83,31154.879,-Inf,0
0,1,78,91956.02,91654.09,92224.04,91889.55,93089.6,95113.07,91040.66,94259.58,55643.9,55449.17,55752.973,55543.258,56433.242,58332.457,55124.9,57295.258,29729.268,29580.756,29794.984,29622.773,30336.045,31632.29,29288.803,30825.771,-Inf,0
0,1,79,91573.24,91030.69,91278.21,90744.664,92350.68,95130.695,90966.125,94566.11,55436.594,55271.58,55301.42,55164.914,55956.934,58255.1,55214.434,57538.832,29721.506,29615.736,29654.441,29573.717,29887.197,31578.473,29512.76,30941.684,-Inf,0
0,1,80,93360.69,93125.05,93282.71,93030.59,92130.17,95205.22,92631.15,94941.6,56971.65,56789.637,56933.105,56752.566,56257.387,58359.355,56388.543,58007.777,30855.268,30726.832,30846.781,30734.076,30259.77,31643.26,30453.508,31303.598,-Inf,0
0,1,81,94344.64,94213.6,94375.484,94254.984,92564.48,94864.59,93857.65,94961.53,57501.625,57384.387,57518.89,57398.574,56481.152,58231.68,57085.14,57986.367,31045.693,30973.455,31069.186,31005.125,30620.441,31625.148,30761.398,31217.387,-Inf,0
0,1,82,94145.2,93952.67,94259.58,94082.56,93889.06,95016.7,93350.53,95139.125,57298.6,57142.82,57408.613,57258.316,57324.03,58334.062,56621.812,57980.344,30816.56,30705.1,30880.312,30784.893,31018.889,31694.592,30343.393,31255.887,-Inf,0
