"STAID";"predict.test";"t";"l"
"2969";0,181822463730845;63;53
"2969";0,200326757659208;63;54
"2969";0,198205486631945;63;55
"2969";0,129152404626392;63;56
"2969";0,0546772383970493;63;57
"2969";0,0236025014000247;63;58
"2969";0,0163489804938743;63;59
"2969";0,0291315508130079;63;60
"2969";0,086796508029226;63;61
"2969";0,0870523599141236;63;62
"2969";0,091286746117149;63;63
"2969";0,0908609214888428;63;64
"2969";0,0838454243246297;63;65
"2969";0,0620992514192211;63;66
"2969";0,0571527730668607;63;67
"2969";0,0399353744548547;63;68
"2969";0,0236309066118826;63;69
"2969";0,0371168939478754;63;70
"2969";0,0545152359697681;63;71
"2969";0,0564587299650846;63;72
"2969";0,0839511891799617;63;73
"2969";0,079284226064199;63;74
"2969";0,0744261120070987;63;75
"2969";0,0293133305409691;63;76
"2969";0,0169230544076124;63;77
"2969";0,0105036834211372;63;78
"2969";0,000486244356960461;63;79
"2969";0,00492812076223548;63;80
"2969";0,0209888455927403;63;81
"2969";0,0362308899094512;63;82
"2969";0,0634404375139526;63;83
"2969";0,0358562485939307;63;84
"2969";0,0467866689766284;63;85
"2969";0,0311162938372143;63;86
"2969";0,0223895666070276;63;87
"2969";0,00910611669433033;63;88
"2969";0,0077328349554733;63;89
"2969";0,0209276284332713;63;90
"2969";0,0605341603673347;63;91
"2969";0,0397051663329525;63;92
"2969";0,00017631085803793;64;1
"2969";7,62840048049499e-05;64;2
"2969";3,96389534576148e-05;64;3
"2969";9,0967408086545e-05;64;4
"2969";0,000344737979451672;64;5
"2969";0,000662730287828835;64;6
"2969";0,00628555247251676;64;7
"2969";0,0412177530961642;64;8
"2969";0,0234402934457253;64;9
"2969";0,00256043141940376;64;10
"2969";0,00216178303861013;64;11
"2969";0,00295593258265766;64;12
"2969";0,0028185180568979;64;13
"2969";0,001532772825907;64;14
"2969";0,0019373992563287;64;15
"2969";0,00861562389355387;64;16
"2969";0,0177629640503497;64;17
"2969";0,0198428560091687;64;18
"2969";0,0348412759951999;64;19
"2969";0,0356821181484871;64;20
"2969";0,0331670196566849;64;21
"2969";0,0313004412431944;64;22
"2969";0,0232363956469366;64;23
"2969";0,106120725866758;64;24
"2969";0,125476243090303;64;25
"2969";0,0853770988802461;64;26
"2969";0,0663693170999467;64;27
"2969";0,0435300558839085;64;28
"2969";0,0276534344235872;64;29
"2969";0,0083858635420474;64;30
"2969";0,00801062609672297;64;31
"2969";0,0131221611609638;64;32
"2969";0,0129196978388539;64;33
"2969";0,0110469835772953;64;34
"2969";0,00845257522762814;64;35
"2969";0,008107724706636;64;36
"2969";0,0306690608437616;64;37
"2969";0,0541376293017875;64;38
"2969";0,113712368577826;64;39
"2969";0,347159372490561;64;40
"2969";0,451371233704681;64;41
"2969";0,18417415460606;64;42
"2969";0,0798811334796765;64;43
"2969";0,101835887782164;64;44
"2969";0,104812441635736;64;45
"2969";0,0514422603230352;64;46
"2969";0,128649054356687;64;47
"2969";0,480059605380801;64;48
"2969";0,310410001559731;64;49
"2969";0,103903721294057;64;50
"2969";0,024218408443444;64;51
"2969";0,00837092034762479;64;52
"2969";0,033679872920115;64;53
"2969";0,105981400269174;64;54
"2969";0,059913984952975;64;55
"2969";0,00693767339331906;64;56
"2969";0,0246327632070169;64;57
"2969";0,0489833295702691;64;58
"2969";0,045209672246169;64;59
"2969";0,0450184109019843;64;60
"2969";0,0767967113778476;64;61
"2969";0,156972586211251;64;62
"2969";0,139613022410864;64;63
"2969";0,100381220844176;64;64
"2969";0,000230070161427473;64;65
"2969";0,0131585818726993;64;66
"2969";0,0227262420693308;64;67
"2969";0,00748444851931228;64;68
"2969";0,0146677226399051;64;69
"2969";0,0692525464618168;64;70
"2969";0,178598858580233;64;71
"2969";0,188594908315754;64;72
"2969";0,311652830078383;64;73
"2969";0,15695548869905;64;74
"2969";0,122165534698537;64;75
"2969";0,0608119247608061;64;76
"2969";0,0661619597303328;64;77
"2969";0,106678825240004;64;78
"2969";0,203034500508407;64;79
"2969";0,162252917279096;64;80
"2969";0,174011466336966;64;81
"2969";0,351776015690682;64;82
"2969";0,301903066137455;64;83
"2969";0,249631821589332;64;84
"2969";0,289516762717304;64;85
"2969";0,195968281133299;64;86
"2969";0,0580283318709445;64;87
"2969";0,00828482297601609;64;88
"2969";0,000902207679205409;64;89
"2969";0,000887784294748538;64;90
"2969";0,000602650883077821;64;91
"2969";0,00282253144133187;64;92
"335";4,75217796070462e-06;52;1
"335";4,81521596138779e-08;52;2
"335";1,01367244656764e-06;52;3
"335";3,82137699341356e-06;52;4
"335";0,000356633101813076;52;5
"335";0,00107403814947855;52;6
"335";0,000471492196464216;52;7
"335";3,8892248489993e-05;52;8
"335";4,91409120009657e-05;52;9
"335";3,91563152986606e-05;52;10
"335";0,000218542355973759;52;11
"335";0,00285383594156529;52;12
"335";0,00189768861805328;52;13
"335";0,00626158252917792;52;14
"335";0,0162812816538436;52;15
"335";0,0153534767087048;52;16
"335";0,0368239188110499;52;17
"335";0,0392568119369471;52;18
"335";0,0068984927875695;52;19
"335";0,00793986319475553;52;20
"335";0,0255294127056457;52;21
"335";0,0271690241740844;52;22
"335";0,0110470354912919;52;23
"335";0,0111652243795392;52;24
"335";0,0316889617208415;52;25
"335";0,135146786253402;52;26
"335";0,184514589323037;52;27
"335";0,108919085013985;52;28
"335";0,0390685202888555;52;29
"335";0,0142325755081101;52;30
"335";0,0177173650809239;52;31
"335";0,0138953600167397;52;32
"335";0,00376289691856469;52;33
"335";0,00149034109520884;52;34
"335";0,0197164939836581;52;35
"335";0,0622342269757947;52;36
"335";0,0351635731465396;52;37
"335";0,0347523026916851;52;38
"335";0,00524568980364277;52;39
"335";0,0173713595998603;52;40
"335";0,024603045751925;52;41
"335";0,0448004414402556;52;42
"335";0,155995485699674;52;43
"335";0,00101368989826374;52;44
"335";0,00210532959474087;52;45
"335";0,0190680972292425;52;46
"335";0,0695008887892192;52;47
"335";0,0400589905873514;52;48
"335";0,000300374187500833;52;49
"335";0,00247035403812477;52;50
"335";0,00669962395816646;52;51
"335";0,00436161270026767;52;52
"335";0,00250553016743913;52;53
"335";0,00177824874970814;52;54
"335";0,00125667474053512;52;55
"335";0,00249338472784433;52;56
"335";0,00141780711556236;52;57
"335";0,0027607457978109;52;58
"335";0,00811540557207644;52;59
"335";0,00331630089658283;52;60
"335";0,0123567716835561;52;61
"335";0,0110940381093821;52;62
"335";0,0287330823019085;52;63
"335";0,0258479197710848;52;64
"335";0,0553584420913649;52;65
"335";0,0465005980032842;52;66
"335";0,151674269703687;52;67
"335";0,125088541965339;52;68
"335";0,0121894082631533;52;69
"335";0,00499813466137945;52;70
"335";0,0165017606627867;52;71
"335";0,025766886649328;52;72
"335";0,0412572642597884;52;73
"335";0,0468479359251804;52;74
"335";0,0452886557170971;52;75
"335";0,0242502513651939;52;76
"335";0,0410826319136043;52;77
"335";0,083566087709583;52;78
"335";0,0468478329110423;52;79
"335";0,0740672015222736;52;80
"335";0,190737184928675;52;81
"335";0,248870693826345;52;82
"335";0,262186479015799;52;83
"335";0,135217729411192;52;84
"335";0,0690673901700014;52;85
"335";0,0628570894407867;52;86
"335";0,15753759627987;52;87
"335";0,0060290655835982;52;88
"335";0,00933297019965238;52;89
"335";0,0112010352309163;52;90
"335";0,00965708831001386;52;91
"335";0,00933832835916261;52;92
"335";0,00699803790642775;53;1
"335";0,0145410205925642;53;2
"335";0,00403126368974967;53;3
"335";0,00226332190018355;53;4
"335";0,00298498269147529;53;5
"335";0,0353963621306503;53;6
"335";0,0175568687220972;53;7
"335";0,0157257002311275;53;8
"335";0,00303857008166012;53;9
"335";0,0487313498543507;53;10
"335";0,0399829654940653;53;11
"335";2,44193350846972e-05;53;12
"335";5,06507557936886e-05;53;13
"335";0,0016990985480801;53;14
"335";0,00935834906765066;53;15
"335";0,0262287518889568;53;16
"335";0,0335097184682613;53;17
"335";0,0208228620073659;53;18
"335";0,0349923969772599;53;19
"335";0,0755223194408725;53;20
"335";0,0264754490254539;53;21
"335";0,00945332799023636;53;22
"335";0,0254454178405222;53;23
"335";0,0758410670991026;53;24
"335";0,0579038486345462;53;25
"335";0,0564042400215241;53;26
"335";0,121818571352853;53;27
"335";0,156566814425309;53;28
"335";0,0753923317581122;53;29
"335";0,0245942754925843;53;30
"335";0,00857533776869538;53;31
"335";0,00924906047995621;53;32
"335";0,011000701218442;53;33
"335";0,0144204238599866;53;34
"335";0,0101154433057901;53;35
"335";0,00789712868049666;53;36
"335";0,0100883881971947;53;37
"335";0,0149466632779881;53;38
"335";0,00826447336552336;53;39
"335";0,0123322309521883;53;40
"335";0,00999630426618945;53;41
"335";0,022978320072877;53;42
"335";0,0812343678942565;53;43
"335";0,0161172427746232;53;44
"335";0,00468111869461403;53;45
"335";0,00623247419401376;53;46
"335";0,0627491616040197;53;47
"335";0,0915464048249641;53;48
"335";0,0674706322575994;53;49
"335";0,0267768915379971;53;50
"335";0,00824579051204337;53;51
"335";0,00898273093649805;53;52
"335";0,0239912198982938;53;53
"335";0,0121820240342689;53;54
"335";0,0141125047437896;53;55
"335";0,0242651305293094;53;56
"335";0,0447253317834865;53;57
"335";0,0434518223408522;53;58
"335";0,0143086686661084;53;59
"335";0,0150874927221771;53;60
"335";0,0508211325106071;53;61
"335";0,0865792441661591;53;62
"335";0,0483775305296634;53;63
"335";0,0631317720150147;53;64
"335";0,036384897826959;53;65
"335";0,0349494587558267;53;66
"335";0,00374540557484132;53;67
"335";0,0084846625192535;53;68
"335";0,0677624866213248;53;69
"335";0,186288639538811;53;70
"335";0,254765083089935;53;71
"335";0,168271063868115;53;72
"335";0,0753004584737385;53;73
"335";0,0389402004337272;53;74
"335";0,0574921304198143;53;75
"335";0,0946956992248704;53;76
"335";0,0759961441810469;53;77
"335";0,126638575781689;53;78
"335";0,28916587498212;53;79
"335";0,549770603418806;53;80
"335";0,557429580798144;53;81
"335";0,399248392446377;53;82
"335";0,184707588430738;53;83
"335";0,141190814943747;53;84
"335";0,180614128307762;53;85
"335";0,0494888032004776;53;86
"335";0,0155020644551857;53;87
"335";0,0284407704020592;53;88
"335";0,0534766575593515;53;89
"335";0,0440632921796721;53;90
"335";0,0144462718241055;53;91
"335";0,000416705284672289;53;92
"335";4,13587358961543e-05;54;1
"335";5,81150193675363e-06;54;2
"335";1,78787588770365e-05;54;3
"335";3,05068655936726e-05;54;4
"335";4,17568183381495e-05;54;5
"335";0,000108471384001614;54;6
"335";0,000150553246600004;54;7
"335";2,10204398187112e-05;54;8
"335";4,27685043536397e-05;54;9
"335";3,485784504192e-05;54;10
"335";0,000931047946204614;54;11
"335";0,00816572330409426;54;12
"335";0,0216575811781197;54;13
"335";0,04291258498053;54;14
"335";0,0212543221592078;54;15
"335";0,0449447070724149;54;16
"335";0,0501674235648035;54;17
"335";0,0669742628237077;54;18
"335";0,000637369917879611;54;19
"335";0,00284108953230422;54;20
"335";0,000129705869148721;54;21
"335";0,00247545277476218;54;22
"335";0,00583369688599335;54;23
"335";0,00190354455461484;54;24
"335";0,00119647337390062;54;25
"335";0,000644249171379503;54;26
"335";0,0004280278898087;54;27
"335";0,000353798172860206;54;28
"335";0,00178423054379067;54;29
"335";0,00927641891888478;54;30
"335";0,00574889212627629;54;31
"335";0,0058001304990854;54;32
"335";0,00952279995937901;54;33
"335";0,0139307950968901;54;34
"335";0,032932378736577;54;35
"335";0,0728653064234758;54;36
"335";0,0570847359899559;54;37
"335";0,0300463761077866;54;38
"335";0,0210274738617247;54;39
"335";0,0142080371070952;54;40
"335";0,00623758897924936;54;41
"335";0,00589833269276334;54;42
"335";0,0109011504256602;54;43
"335";0,00517670957210004;54;44
"335";0,0138395104640426;54;45
"335";0,0226945003821076;54;46
"335";0,0155384359863327;54;47
"335";0,00693702233287403;54;48
"335";0,00638985366854871;54;49
"335";0,00833301311758734;54;50
"335";0,0186326379676429;54;51
"335";0,0279394161218335;54;52
"335";0,0381342716289187;54;53
"335";0,045217586278965;54;54
"335";0,0742600145226025;54;55
"335";0,0880963900192177;54;56
"335";0,138907207570946;54;57
"335";0,12145172468173;54;58
"335";0,025554479828263;54;59
"335";0,0241337353960918;54;60
"335";0,108733694242677;54;61
"335";0,229257605363267;54;62
"335";0,161284431590344;54;63
"335";0,182086223815821;54;64
"335";0,145883537541572;54;65
"335";0,130307266392013;54;66
"335";0,0623241471594407;54;67
"335";0,0939035281054588;54;68
"335";0,000434625082741108;54;69
"335";0,00593864673411521;54;70
"335";0,0318912447254235;54;71
"335";0,0509866095635649;54;72
"335";0,0268037969192767;54;73
"335";0,0131494694049148;54;74
"335";0,0224164519292336;54;75
"335";0,0224444827527916;54;76
"335";0,0255328530741614;54;77
"335";0,0100075961759633;54;78
"335";0,0274190776129115;54;79
"335";0,0383760480486782;54;80
"335";0,0307640258744839;54;81
"335";0,0771894195615391;54;82
"335";0,0611337386063936;54;83
"335";0,0205804803116024;54;84
"335";0,0175782282045166;54;85
"335";0,0162602737779646;54;86
"335";0,00137811337142893;54;87
"335";0,000228579199998417;54;88
"335";0,000767093305428399;54;89
"335";0,00109790923024105;54;90
"335";0,00186400062911783;54;91
"335";0,00427808649810703;54;92
"335";0,000115771337406871;55;1
"335";0,000144968761732011;55;2
"335";0,000394212586689154;55;3
"335";0,000374039374170801;55;4
"335";0,00199324473168981;55;5
"335";0,00160077770647349;55;6
"335";0,00822870474784929;55;7
"335";0,0239681865570964;55;8
"335";0,022840090066267;55;9
"335";0,0119374279708675;55;10
"335";0,00653020600675869;55;11
"335";0,0138462960453701;55;12
"335";0,0107082260836008;55;13
"335";0,00619920263508374;55;14
"335";2,7703238138349e-05;55;15
"335";4,79184921179101e-05;55;16
"335";2,71880351452811e-05;55;17
"335";1,21123588992319e-05;55;18
"335";0,000259595785700484;55;19
"335";0,00406253603072914;55;20
"335";0,00907041402475299;55;21
"335";0,00515576884424384;55;22
"335";0,00330525917426796;55;23
"335";0,0051795247461094;55;24
"335";0,00502350831223141;55;25
"335";0,000551035180924856;55;26
"335";0,0033151176081984;55;27
"335";0,0105436917833608;55;28
"335";0,000886900102410297;55;29
"335";0,0033244723256475;55;30
"335";0,00187142810115553;55;31
"335";0,000355608851939172;55;32
"335";0,00382785492372401;55;33
"335";0,110818335981165;55;34
"335";0,0103875201803992;55;35
"335";0,00849103326460957;55;36
"335";0,00130320679270436;55;37
"335";0,00397993867212722;55;38
"335";0,00118016008237441;55;39
"335";0,00148600479019912;55;40
"335";0,00226792200776403;55;41
"335";0,00335361870582824;55;42
"335";0,00278273286389568;55;43
"335";0,00581644739054974;55;44
"335";0,00835717830889139;55;45
"335";0,0304651295748231;55;46
"335";0,0743329901354922;55;47
"335";0,13519644498367;55;48
"335";0,218257928695708;55;49
"335";0,0178608445184978;55;50
"335";0,00261338028897159;55;51
"335";0,0146508283201896;55;52
"335";0,0249143022406947;55;53
"335";0,00821311132796517;55;54
"335";0,0103862687133311;55;55
"335";0,00747061189933229;55;56
"335";0,0103628683537613;55;57
"335";0,0137884434403798;55;58
"335";0,000590431219312134;55;59
"335";0,00833379843361514;55;60
"335";0,0278904440128985;55;61
"335";0,0231498582728018;55;62
"335";0,0161747844572012;55;63
"335";0,00635301839642529;55;64
"335";0,00578518189044645;55;65
"335";0,0132174940898983;55;66
"335";0,0195326846878726;55;67
"335";0,0269294571826944;55;68
"335";0,0150149437636197;55;69
"335";0,0340591172902358;55;70
"335";0,116154899544331;55;71
"335";0,048807882991831;55;72
"335";0,0840856126779243;55;73
"335";0,0436017491619468;55;74
"335";0,0014193900784039;55;75
"335";0,00194891954313629;55;76
"335";0,000369333300094691;55;77
"335";0,00882686386825251;55;78
"335";0,0185811677789329;55;79
"335";0,0137527871912868;55;80
"335";0,00408534953346901;55;81
"335";0,00395452467781279;55;82
"335";0,00471103202722854;55;83
"335";0,00301114176908;55;84
"335";0,00567177402168356;55;85
"335";0,0328826465376918;55;86
"335";0,108890615283418;55;87
"335";0,0493805323253234;55;88
"335";0,0274290676323318;55;89
"335";0,0170219930094344;55;90
"335";0,0146230487795121;55;91
"335";0,0170263115874347;55;92
"335";0,00106494338515837;56;1
"335";0,00277654613579277;56;2
"335";0,0087125574656562;56;3
"335";0,0193905981270891;56;4
"335";0,0234999522650393;56;5
"335";0,0108017392230648;56;6
"335";0,00508553987320975;56;7
"335";0,00202970440651888;56;8
"335";0,00125420364910588;56;9
"335";0,000657606595449215;56;10
"335";0,00452637093655177;56;11
"335";0,00328631531699607;56;12
"335";0,00121384281729516;56;13
"335";0,000702527657442821;56;14
"335";4,43901205618421e-05;56;15
"335";1,85604800601212e-05;56;16
"335";0,000269754408215032;56;17
"335";0,00522212388382187;56;18
"335";0,0078570101078585;56;19
"335";0,00295994416425297;56;20
"335";0,00400524456497701;56;21
"335";0,00697533839276047;56;22
"335";0,0026377459348638;56;23
"335";0,000873141114317447;56;24
"335";0,00630177910022628;56;25
"335";0,0478132058158545;56;26
"335";0,0742681104689977;56;27
"335";0,0580433756987993;56;28
"335";0,0877084463502669;56;29
"335";0,230871894348486;56;30
"335";0,165570167402068;56;31
"335";0,208576970250071;56;32
"335";0,514278360489483;56;33
"335";0,626856689198208;56;34
"335";0,519293296704588;56;35
"335";0,441493569763377;56;36
"335";0,397191167759585;56;37
"335";0,15073182883577;56;38
"335";0,0419548946574623;56;39
"335";0,0578290192744934;56;40
"335";0,120602598516988;56;41
"335";0,142237701594546;56;42
"335";0,11853459226455;56;43
"335";0,107217030139994;56;44
"335";0,125773616937509;56;45
"335";0,117465135692474;56;46
"335";0,118190841360622;56;47
"335";0,200281855264914;56;48
"335";0,121436977178715;56;49
"335";0,0760764091040155;56;50
"335";0,0985205364905816;56;51
"335";0,0820341525346862;56;52
"335";0,0749422448522822;56;53
"335";0,0608046141687456;56;54
"335";0,0259295401763497;56;55
"335";0,070644411371147;56;56
"335";0,134432094974161;56;57
"335";0,0684373903880405;56;58
"335";0,0360301683485428;56;59
"335";0,0172466458474159;56;60
"335";0,0161114433723979;56;61
"335";0,00910788621956233;56;62
"335";0,0286028628922737;56;63
"335";0,073333764046675;56;64
"335";0,156901581244038;56;65
"335";0,162919202031179;56;66
"335";0,174330092476388;56;67
"335";0,101483648870414;56;68
"335";0,0908601867994698;56;69
"335";0,0583503883715877;56;70
"335";0,0282432172618678;56;71
"335";0,0235114666945283;56;72
"335";0,0647703807767997;56;73
"335";0,106896384976951;56;74
"335";0,00843160225686277;56;75
"335";0,000527533345738938;56;76
"335";0,00335102887082679;56;77
"335";0,00195338884432551;56;78
"335";0,00146202591976975;56;79
"335";0,00254193846937913;56;80
"335";0,00502102498310632;56;81
"335";0,0358434749564831;56;82
"335";0,0398515641219259;56;83
"335";0,462924678822635;56;84
"335";0,0322441864761116;56;85
"335";0,00582133743237322;56;86
"335";0,0576146416684825;56;87
"335";0,175602967615983;56;88
"335";0,0810588319340772;56;89
"335";0,142800109753091;56;90
"335";0,183366094797986;56;91
"335";0,0843754066064821;56;92
"335";0,000312919145402476;57;1
"335";0,000628547777845224;57;2
"335";0,000388995330145083;57;3
"335";0,00012601542576397;57;4
"335";0,000287165797472493;57;5
"335";0,000948541894496264;57;6
"335";0,00428709272792068;57;7
"335";0,0125678588799613;57;8
"335";0,0213287984593265;57;9
"335";0,00885252182762743;57;10
"335";0,00301776625996778;57;11
"335";0,00624906717001354;57;12
"335";0,0386362557987148;57;13
"335";0,0990601263201419;57;14
"335";0,0773306131536916;57;15
"335";7,37021252363238e-06;57;16
"335";2,35639436395879e-07;57;17
"335";7,98764234184824e-07;57;18
"335";0,000142359726552601;57;19
"335";0,00426793266957005;57;20
"335";0,0187628111881395;57;21
"335";0,0783588519896717;57;22
"335";0,154749991007891;57;23
"335";0,095926520227487;57;24
"335";0,0168759106810141;57;25
"335";0,00291791860543567;57;26
"335";0,00682094672723813;57;27
"335";0,0283944812912525;57;28
"335";0,0298203173627615;57;29
"335";0,0133149695754345;57;30
"335";0,0143659510412821;57;31
"335";0,0313588018622367;57;32
"335";0,0277156240244435;57;33
"335";0,0361680282019901;57;34
"335";0,0339264479296559;57;35
"335";0,0255940103757354;57;36
"335";0,0523031806509932;57;37
"335";0,0714136362937432;57;38
"335";0,0804427253094446;57;39
"335";0,169846917111913;57;40
"335";0,087705422479498;57;41
"335";0,0562035097831761;57;42
"335";0,00565007027054673;57;43
"335";0,000980079527899179;57;44
"335";0,00214030652738744;57;45
"335";0,0190261768333192;57;46
"335";0,0319797953491169;57;47
"335";0,0750382155287329;57;48
"335";0,188411754519137;57;49
"335";0,228156125639715;57;50
"335";0,149687167989314;57;51
"335";0,0261841086057193;57;52
"335";0,00188086461069563;57;53
"335";0,0106625416412885;57;54
"335";0,0321972415399062;57;55
"335";0,0300993248445082;57;56
"335";0,0282894094705649;57;57
"335";0,035863275063897;57;58
"335";0,0542465306170293;57;59
"335";0,0744541246109826;57;60
"335";0,0366811735086769;57;61
"335";0,0184555488198694;57;62
"335";0,0310168204053475;57;63
"335";0,108911943547493;57;64
"335";0,102957204649181;57;65
"335";0,024130897198104;57;66
"335";0,00964563258280727;57;67
"335";0,0605835792146213;57;68
"335";0,0588619211154882;57;69
"335";0,0340873171337403;57;70
"335";0,00228552085895723;57;71
"335";0,001938441092202;57;72
"335";0,0213419486545994;57;73
"335";0,0831369703357857;57;74
"335";0,0924044432518939;57;75
"335";0,0538437813809804;57;76
"335";0,0291619016103943;57;77
"335";0,0275882067667074;57;78
"335";0,0565350146596468;57;79
"335";0,0664696337655149;57;80
"335";0,0318542517834672;57;81
"335";0,0242567720367137;57;82
"335";0,0414072170168523;57;83
"335";0,176077937342712;57;84
"335";0,218359182365474;57;85
"335";0,197455530626936;57;86
"335";0,148242932200785;57;87
"335";0,184712530526485;57;88
"335";0,171719545688457;57;89
"335";0,0661045416354508;57;90
"335";0,024860292286685;57;91
"335";0,0153672295385203;57;92
"335";0,00163627261374385;58;1
"335";0,00375852223418253;58;2
"335";0,00361263552897674;58;3
"335";0,000800368350403756;58;4
"335";0,00170243831618343;58;5
"335";0,002057389513491;58;6
"335";0,00119436282696704;58;7
"335";0,00618337136877981;58;8
"335";0,0254152192234495;58;9
"335";0,0510239779100445;58;10
"335";0,116406212061084;58;11
"335";0,107898112557876;58;12
"335";0,0864437768825351;58;13
"335";0,0932979790506837;58;14
"335";0,0559339332608395;58;15
"335";0,0929870465228528;58;16
"335";0,0921077702866596;58;17
"335";0,0891434003417704;58;18
"335";0,0580180291766471;58;19
"335";0,0624319695036521;58;20
"335";0,0573091178408961;58;21
"335";0,0804781468298493;58;22
"335";0,154960158368599;58;23
"335";0,130772205112484;58;24
"335";0,0501698269929007;58;25
"335";0,06960426498823;58;26
"335";0,0509296341447404;58;27
"335";0,0277176531524323;58;28
"335";0,000539780111637943;58;29
"335";6,02373573134382e-07;58;30
"335";6,82355990767364e-06;58;31
"335";0,00110797248834214;58;32
"335";0,00968989107671803;58;33
"335";0,0309449939396806;58;34
"335";0,0447777545100597;58;35
"335";0,0460341257923128;58;36
"335";0,119513195629362;58;37
"335";0,105131662386815;58;38
"335";0,188021165556811;58;39
"335";0,00636556476641865;58;40
"335";0,0288344161026443;58;41
"335";0,045386104633278;58;42
"335";0,0952433002518474;58;43
"335";0,0525366547320975;58;44
"335";0,0338132745223918;58;45
"335";0,0472628556291308;58;46
"335";0,0752145442018761;58;47
"335";0,0659475329504018;58;48
"335";0,0618203442203414;58;49
"335";0,039868774256556;58;50
"335";0,0148927678151814;58;51
"335";0,0129242842603457;58;52
"335";0,0232766268490587;58;53
"335";0,0223452198801902;58;54
"335";0,00495290827488995;58;55
"335";0,011715486709063;58;56
"335";0,0236958916148289;58;57
"335";0,0485981673281278;58;58
"335";0,0875535146083906;58;59
"335";0,0677618312377533;58;60
"335";0,0498706028467344;58;61
"335";0,0863445090532069;58;62
"335";0,241916461169368;58;63
"335";0,378188256080333;58;64
"335";0,240409301264061;58;65
"335";0,11570496069275;58;66
"335";0,0797507955783315;58;67
"335";0,049787769169044;58;68
"335";0,052694010363367;58;69
"335";0,00287724829788284;58;70
"335";0,000155257252943864;58;71
"335";0,000451470539406143;58;72
"335";0,00296688522087825;58;73
"335";0,0135005017746582;58;74
"335";0,0237268833155989;58;75
"335";0,0546867590745799;58;76
"335";0,0854764557218861;58;77
"335";0,119376285298593;58;78
"335";0,118524866530457;58;79
"335";0,0508399475266081;58;80
"335";0,0249103788875292;58;81
"335";0,0604642109492159;58;82
"335";0,0828454801978454;58;83
"335";0,0732675552258125;58;84
"335";0,0712782366352234;58;85
"335";0,0727062378335814;58;86
"335";0,0654991469279493;58;87
"335";0,0479508337589401;58;88
"335";0,0544499051464339;58;89
"335";0,0667768911192248;58;90
"335";0,0609488514448555;58;91
"335";0,00576136559371361;58;92
"335";0,000568173126428417;59;1
"335";0,000690862065037292;59;2
"335";0,00138900437564796;59;3
"335";0,00131200265475028;59;4
"335";0,000404454947914155;59;5
"335";3,71548114152686e-05;59;6
"335";0,000100322757579604;59;7
"335";0,00198623902953883;59;8
"335";0,00391980874969301;59;9
"335";0,011406062915187;59;10
"335";0,00870383976760001;59;11
"335";0,00064526809205983;59;12
"335";0,000240350690976425;59;13
"335";0,00188717083853261;59;14
"335";0,00721843648083991;59;15
"335";0,00992182105461704;59;16
"335";0,00630513407958031;59;17
"335";0,0153550342337776;59;18
"335";0,02862623803147;59;19
"335";0,0415253067629527;59;20
"335";0,0258403119425951;59;21
"335";0,030442816366207;59;22
"335";0,0124079757906388;59;23
"335";0,00850731719090907;59;24
"335";0,0200210163185668;59;25
"335";0,0258092531339502;59;26
"335";0,0402401898399889;59;27
"335";0,0205209813196085;59;28
"335";0,0100355174277254;59;29
"335";0,0434265181604073;59;30
"335";0,0733380928636719;59;31
"335";0,0461382166033902;59;32
"335";0,0166790267243408;59;33
"335";0,025417453025284;59;34
"335";0,0145751416599982;59;35
"335";0,00605669929164288;59;36
"335";0,014325204905812;59;37
"335";0,0352215862096232;59;38
"335";0,0347554410797319;59;39
"335";0,0526348714100946;59;40
"335";0,0164550043750002;59;41
"335";0,00609879382262182;59;42
"335";0,0091612101441163;59;43
"335";0,0344476153324052;59;44
"335";0,0242976606578232;59;45
"335";0,0201897015632601;59;46
"335";0,00589056600825503;59;47
"335";0,0281004441399194;59;48
"335";0,0295272506436436;59;49
"335";0,0178276758039877;59;50
"335";0,0106962767709692;59;51
"335";0,0018778036551755;59;52
"335";0,0249376867054706;59;53
"335";0,0264282413527713;59;54
"335";0,0283405792324811;59;55
"335";0,0441005828909336;59;56
"335";0,0525304285748099;59;57
"335";0,0949617166788842;59;58
"335";0,0968139172663506;59;59
"335";0,0764973923421949;59;60
"335";0,0876254875725946;59;61
"335";0,0783928574182484;59;62
"335";0,141551266412636;59;63
"335";0,110593632539217;59;64
"335";0,0878170358805187;59;65
"335";0,073658423150902;59;66
"335";0,085901466291268;59;67
"335";0,0586741637251775;59;68
"335";0,0265327926586893;59;69
"335";0,0239839619842798;59;70
"335";0,016459896945009;59;71
"335";0,0500855587126594;59;72
"335";0,0893946184208143;59;73
"335";0,0298282018742726;59;74
"335";0,010973592069454;59;75
"335";0,0135387635680599;59;76
"335";0,0239868056070557;59;77
"335";0,00853270395225335;59;78
"335";0,000966155376477591;59;79
"335";0,0100043123075995;59;80
"335";0,01516560291034;59;81
"335";0,0144119820177839;59;82
"335";0,0144156545442388;59;83
"335";0,0125992374191166;59;84
"335";0,0162223598908862;59;85
"335";0,0234564457417253;59;86
"335";0,0234330087138437;59;87
"335";0,0167952638155055;59;88
"335";0,0465872116187063;59;89
"335";0,0323186677021088;59;90
"335";0,0130042935881561;59;91
"335";0,00961198266606918;59;92
"335";0,00408429528444654;60;1
"335";0,0134781175134004;60;2
"335";0,0099221814036078;60;3
"335";0,0127887191878081;60;4
